account_id,customer_id,account_type,currency,opened_date,status
714,714,current,AUD,2024-08-05,active
715,715,savings,CAD,2023-07-30,active
716,716,current,EUR,2023-07-14,active
717,717,current,CAD,2023-07-05,active
718,718,current,CAD,2024-11-05,active
719,719,current,AUD,2023-06-13,active
720,720,current,EUR,2023-06-01,active
721,721,current,EUR,2023-06-27,active
722,722,current,EUR,2023-01-10,active
723,723,savings,AUD,2024-12-21,active
724,724,savings,CAD,2023-07-18,active
725,725,current,CAD,2024-11-21,active
726,726,current,EUR,2024-12-02,active
727,727,current,EUR,2024-09-15,active
728,728,current,EUR,2024-04-23,active
729,729,savings,CAD,2024-05-31,active
730,730,current,EUR,2024-05-21,active
731,731,merchant,EUR,2023-08-15,active
732,732,current,EUR,2024-11-07,active
733,733,current,AUD,2024-08-04,closed
734,734,current,GBP,2024-10-21,suspended
735,735,merchant,EUR,2024-03-27,active
736,736,merchant,GBP,2024-12-14,active
737,737,current,EUR,2024-06-29,active
738,738,savings,EUR,2024-04-29,active
739,739,current,GBP,2024-03-15,active
740,740,savings,GBP,2023-03-20,active
741,741,merchant,EUR,2024-06-10,active
742,742,savings,GBP,2024-08-31,active
743,743,savings,EUR,2024-07-09,active
744,744,current,EUR,2024-01-06,closed
745,745,current,AUD,2024-11-07,active
746,746,current,EUR,2024-10-01,active
747,747,current,EUR,2023-05-04,active
748,748,savings,EUR,2024-10-02,active
749,749,savings,EUR,2023-07-02,active
750,750,current,GBP,2024-12-10,closed
751,751,current,EUR,2022-03-13,active
752,752,current,EUR,2023-08-27,active
753,753,current,AUD,2022-10-31,active
754,754,current,GBP,2023-10-12,active
755,755,current,GBP,2024-01-15,active
756,756,current,AUD,2024-09-11,closed
757,757,savings,EUR,2024-07-26,active
758,758,current,AUD,2024-12-17,active
759,759,savings,EUR,2024-08-26,active
760,760,savings,CAD,2024-04-03,active
761,761,current,GBP,2024-07-16,active
762,762,current,AUD,2024-06-17,active
763,763,current,EUR,2024-11-02,active
764,764,savings,GBP,2024-06-28,active
765,765,current,CAD,2024-12-29,closed
766,766,savings,EUR,2024-03-16,active
767,767,merchant,AUD,2024-10-10,active
768,768,current,EUR,2024-11-05,active
769,769,savings,CAD,2024-12-01,active
770,770,savings,AUD,2022-05-26,active
771,771,current,EUR,2023-11-30,active
772,772,current,EUR,2024-11-01,active
773,773,current,EUR,2024-05-13,active
774,774,savings,GBP,2024-10-10,active
775,775,savings,AUD,2023-06-12,active
776,776,current,AUD,2023-03-16,active
777,777,savings,EUR,2023-06-18,active
778,778,savings,EUR,2024-06-24,active
779,779,savings,EUR,2023-12-22,active
780,780,savings,EUR,2023-05-31,active
781,781,current,EUR,2024-10-09,active
782,782,current,GBP,2023-02-26,active
783,783,savings,CAD,2022-10-27,active
784,784,current,AUD,2024-12-12,active
785,785,savings,GBP,2023-06-19,active
786,786,current,AUD,2024-12-06,active
787,787,current,CAD,2024-03-20,active
788,788,current,CAD,2024-11-14,closed
789,789,current,AUD,2024-04-17,active
790,790,current,EUR,2023-09-07,active
791,791,merchant,EUR,2024-10-19,active
792,792,current,AUD,2024-12-11,active
793,793,current,CAD,2023-06-14,active
794,794,merchant,AUD,2022-11-19,closed
795,795,current,AUD,2024-10-24,active
796,796,current,EUR,2024-08-30,active
797,797,current,GBP,2022-06-23,active
798,798,savings,EUR,2023-09-06,active
799,799,savings,EUR,2024-05-18,active
800,800,savings,EUR,2024-07-09,active
801,801,current,AUD,2024-01-08,active
802,802,current,EUR,2024-09-18,active
803,803,current,CAD,2023-08-05,closed
804,804,savings,EUR,2024-10-12,active
805,805,current,AUD,2023-12-14,active
806,806,savings,AUD,2024-03-04,active
807,807,current,AUD,2024-12-28,active
808,808,current,GBP,2023-11-10,active
809,809,savings,EUR,2024-11-06,active
810,810,current,CAD,2024-11-14,active
811,811,savings,CAD,2024-06-17,active
812,812,current,CAD,2024-08-23,active
813,813,current,CAD,2023-11-03,active
814,814,savings,GBP,2024-02-10,active
815,815,savings,CAD,2024-08-25,active
816,816,current,AUD,2024-06-18,active
817,817,current,EUR,2024-04-08,active
818,818,merchant,GBP,2024-02-06,active
819,819,current,EUR,2023-02-17,active
820,820,savings,CAD,2024-09-30,active
821,821,savings,EUR,2023-06-26,active
822,822,current,GBP,2024-07-19,active
823,823,current,EUR,2023-05-14,active
824,824,current,EUR,2024-12-21,active
825,825,savings,CAD,2023-05-14,active
826,826,savings,GBP,2023-10-16,active
827,827,savings,EUR,2024-09-24,active
828,828,savings,AUD,2024-06-04,active
829,829,savings,CAD,2024-11-19,active
830,830,current,CAD,2022-11-06,active
831,831,current,CAD,2024-11-25,suspended
832,832,current,CAD,2024-12-15,active
833,833,current,EUR,2024-10-14,active
834,834,current,GBP,2023-04-23,active
835,835,savings,CAD,2024-08-01,active
836,836,current,GBP,2024-11-03,active
837,837,savings,CAD,2024-11-15,active
838,838,current,CAD,2024-06-01,active
839,839,savings,AUD,2024-02-03,active
840,840,savings,EUR,2024-04-18,active
841,841,current,EUR,2023-06-11,active
842,842,current,EUR,2024-05-03,active
843,843,current,GBP,2023-12-16,active
844,844,current,GBP,2024-12-15,active
845,845,savings,GBP,2024-12-24,active
846,846,savings,GBP,2024-10-06,active
847,847,current,AUD,2023-02-16,active
848,848,current,CAD,2022-05-06,active
849,849,savings,AUD,2024-07-29,active
850,850,current,EUR,2024-05-29,active
851,851,current,GBP,2024-07-08,active
852,852,current,GBP,2024-09-17,active
853,853,current,CAD,2024-03-06,active
854,854,savings,EUR,2024-10-20,active
855,855,current,AUD,2023-10-07,active
856,856,current,EUR,2024-09-14,active
857,857,current,EUR,2024-12-11,active
858,858,current,EUR,2024-08-01,active
859,859,savings,GBP,2023-09-02,active
860,860,current,EUR,2024-10-05,active
861,861,current,EUR,2024-10-20,active
862,862,savings,CAD,2024-07-07,active
863,863,current,CAD,2024-08-19,active
864,864,savings,EUR,2024-03-29,active
865,865,current,AUD,2024-09-04,active
866,866,current,CAD,2024-12-06,active
867,867,savings,GBP,2024-11-01,suspended
868,868,current,GBP,2024-08-23,active
869,869,current,GBP,2023-10-27,active
870,870,current,GBP,2024-09-06,active
871,871,savings,AUD,2024-03-18,active
872,872,merchant,EUR,2024-06-10,active
873,873,savings,EUR,2024-06-03,active
874,874,savings,CAD,2023-04-20,active
875,875,current,EUR,2024-11-21,active
876,876,current,CAD,2024-04-03,active
877,877,savings,EUR,2022-10-23,active
878,878,current,CAD,2024-04-07,active
879,879,current,CAD,2024-11-28,active
880,880,current,GBP,2024-07-30,active
881,881,current,AUD,2023-02-02,active
882,882,current,AUD,2024-06-01,active
883,883,current,EUR,2024-11-18,active
884,884,current,AUD,2024-10-07,active
885,885,current,EUR,2024-11-29,active
886,886,current,EUR,2024-11-07,active
887,887,savings,CAD,2023-11-15,active
888,888,savings,GBP,2024-07-05,active
889,889,current,EUR,2024-06-12,active
890,890,current,GBP,2023-10-12,active
891,891,savings,GBP,2023-06-03,active
892,892,savings,GBP,2024-11-06,closed
893,893,current,AUD,2024-07-30,active
894,894,current,EUR,2024-09-30,active
895,895,savings,EUR,2023-04-22,active
896,896,savings,EUR,2024-09-01,active
897,897,current,EUR,2024-02-04,active
898,898,savings,CAD,2024-08-11,active
899,899,current,EUR,2024-01-07,closed
900,900,current,AUD,2022-12-19,active
901,901,savings,EUR,2024-06-09,active
902,902,savings,EUR,2024-07-23,suspended
903,903,current,AUD,2024-12-23,active
904,904,current,AUD,2024-05-16,active
905,905,savings,CAD,2023-06-05,active
906,906,current,CAD,2024-05-14,active
907,907,merchant,CAD,2024-06-09,active
908,908,current,AUD,2022-12-12,active
909,909,current,CAD,2024-04-17,active
910,910,savings,CAD,2024-11-30,active
911,911,current,AUD,2024-06-04,active
912,912,current,GBP,2024-09-24,active
913,913,current,EUR,2024-05-18,active
914,914,current,CAD,2023-01-25,active
915,915,current,AUD,2024-10-29,active
916,916,current,CAD,2023-03-26,active
917,917,current,EUR,2024-06-02,active
918,918,savings,AUD,2023-07-21,active
919,919,current,EUR,2023-09-10,active
920,920,savings,GBP,2023-08-08,active
921,921,savings,CAD,2024-09-30,active
922,922,savings,CAD,2024-05-01,active
923,923,savings,EUR,2023-09-01,active
924,924,savings,EUR,2024-07-20,active
925,925,current,AUD,2024-11-25,active
926,926,savings,CAD,2024-12-22,active
927,927,current,CAD,2024-07-21,active
928,928,savings,CAD,2024-10-07,active
929,929,current,EUR,2024-05-04,active
930,930,savings,AUD,2024-12-31,active
931,931,savings,EUR,2024-11-07,active
932,932,current,AUD,2024-08-07,active
933,933,savings,CAD,2023-09-27,active
934,934,merchant,EUR,2024-10-15,active
935,935,current,AUD,2024-12-30,active
936,936,current,EUR,2024-05-10,active
937,937,current,GBP,2024-07-25,active
938,938,savings,GBP,2024-07-16,active
939,939,current,EUR,2022-10-04,active
940,940,savings,EUR,2024-04-22,active
941,941,current,GBP,2023-07-28,active
942,942,current,EUR,2024-06-02,suspended
943,943,current,AUD,2024-05-07,closed
944,944,savings,EUR,2024-08-14,suspended
945,945,savings,EUR,2024-11-16,active
946,946,current,AUD,2023-11-19,active
947,947,savings,EUR,2024-08-30,active
948,948,savings,AUD,2024-12-19,active
949,949,current,EUR,2024-12-12,active
950,950,savings,GBP,2023-06-13,active
951,951,current,AUD,2024-12-02,suspended
952,952,savings,EUR,2024-09-13,active
953,953,savings,AUD,2023-05-05,active
954,954,merchant,EUR,2024-12-22,active
955,955,savings,CAD,2022-11-19,active
956,956,savings,CAD,2024-10-13,active
957,957,current,AUD,2023-04-22,active
958,958,savings,CAD,2024-10-17,active
959,959,savings,EUR,2023-10-21,active
960,960,merchant,EUR,2024-10-24,active
961,961,current,EUR,2024-11-23,active
962,962,savings,GBP,2024-04-02,active
963,963,current,GBP,2024-04-03,active
964,964,current,GBP,2024-12-14,active
965,965,current,CAD,2024-05-01,active
966,966,current,AUD,2024-12-30,active
967,967,current,AUD,2024-12-15,active
968,968,current,EUR,2024-04-21,active
969,969,savings,CAD,2024-02-02,active
970,970,savings,AUD,2024-01-20,active
971,971,current,EUR,2024-12-18,active
972,972,current,EUR,2024-03-14,active
973,973,current,EUR,2024-11-16,active
974,974,current,GBP,2023-10-24,active
975,975,current,GBP,2022-07-31,active
976,976,current,EUR,2024-12-13,active
977,977,savings,EUR,2023-10-26,active
978,978,current,EUR,2024-10-31,active
979,979,savings,CAD,2024-12-27,active
980,980,savings,EUR,2024-11-13,suspended
981,981,savings,AUD,2023-07-06,closed
982,982,current,EUR,2024-01-01,active
983,983,current,EUR,2024-08-04,active
984,984,current,AUD,2024-11-27,active
985,985,current,AUD,2023-05-18,suspended
986,986,current,EUR,2024-08-14,active
987,987,savings,EUR,2024-02-13,active
988,988,current,EUR,2024-01-25,active
989,989,current,CAD,2024-12-25,active
990,990,savings,EUR,2022-11-05,active
991,991,current,AUD,2024-07-21,active
992,992,current,AUD,2024-02-29,active
993,993,current,GBP,2024-05-10,active
994,994,current,GBP,2024-08-31,active
995,995,current,GBP,2022-09-15,active
996,996,savings,GBP,2024-12-07,active
997,997,current,AUD,2024-12-30,active
998,998,current,EUR,2024-06-15,active
999,999,current,EUR,2022-10-06,active
1000,1000,savings,AUD,2024-12-15,active
1001,1001,current,EUR,2024-05-07,active
1002,1002,savings,AUD,2024-10-23,active
1003,1003,savings,GBP,2024-08-11,active
1004,1004,current,CAD,2024-12-31,active
1005,1005,current,GBP,2024-12-25,active
1006,1006,savings,EUR,2024-08-21,active
1007,1007,merchant,GBP,2024-09-04,closed
1008,1008,savings,AUD,2024-07-28,active
1009,1009,current,CAD,2024-12-29,active
1010,1010,current,EUR,2023-08-28,closed
1011,1011,current,GBP,2022-06-07,active
1012,1012,savings,EUR,2024-04-13,active
1013,1013,current,EUR,2023-10-30,active
1014,1014,current,CAD,2023-06-13,active
1015,1015,current,GBP,2024-03-31,active
1016,1016,savings,EUR,2023-06-19,active
1017,1017,current,EUR,2023-12-10,active
1018,1018,current,CAD,2024-11-21,active
1019,1019,savings,CAD,2024-11-20,active
1020,1020,savings,CAD,2023-12-30,active
1021,1021,current,EUR,2023-03-30,active
1022,1022,current,EUR,2024-03-27,active
1023,1023,current,AUD,2024-01-26,active
1024,1024,savings,EUR,2024-06-22,active
1025,1025,current,AUD,2024-10-30,active
1026,1026,savings,CAD,2024-11-26,active
1027,1027,current,AUD,2024-11-01,active
1028,1028,savings,EUR,2023-08-07,active
1029,1029,savings,EUR,2024-04-20,active
1030,1030,savings,GBP,2024-09-09,closed
1031,1031,savings,EUR,2024-07-09,active
1032,1032,current,EUR,2023-07-22,active
1033,1033,current,GBP,2024-03-29,suspended
1034,1034,savings,EUR,2024-08-06,active
1035,1035,current,EUR,2024-06-01,active
1036,1036,current,AUD,2023-05-12,active
1037,1037,current,GBP,2023-04-17,active
1038,1038,current,EUR,2024-12-01,active
1039,1039,current,EUR,2024-06-04,active
1040,1040,current,EUR,2024-08-12,active
1041,1041,current,GBP,2024-10-29,active
1042,1042,current,EUR,2024-08-21,active
1043,1043,current,EUR,2024-07-14,active
1044,1044,savings,EUR,2024-12-25,active
1045,1045,current,GBP,2024-12-07,active
1046,1046,current,EUR,2024-12-29,active
1047,1047,current,AUD,2024-11-09,closed
1048,1048,savings,EUR,2024-11-07,active
1049,1049,current,AUD,2024-02-09,active
1050,1050,current,GBP,2023-12-25,active
1051,1051,current,GBP,2024-05-30,active
1052,1052,savings,EUR,2024-11-06,active
1053,1053,current,EUR,2024-05-04,active
1054,1054,current,CAD,2024-05-01,closed
1055,1055,current,AUD,2024-11-30,active
1056,1056,savings,EUR,2024-04-04,active
1057,1057,current,AUD,2024-02-16,active
1058,1058,current,EUR,2023-06-24,active
1059,1059,merchant,AUD,2024-10-05,active
1060,1060,current,EUR,2023-09-25,active
1061,1061,savings,EUR,2024-12-30,active
1062,1062,savings,CAD,2024-09-18,active
1063,1063,current,EUR,2024-09-29,active
1064,1064,current,AUD,2024-12-15,active
1065,1065,current,GBP,2024-06-30,active
1066,1066,merchant,GBP,2024-05-25,closed
1067,1067,current,GBP,2023-08-17,active
1068,1068,current,CAD,2023-11-26,active
1069,1069,savings,EUR,2024-12-27,active
1070,1070,current,GBP,2024-12-10,active
1071,1071,current,AUD,2024-03-06,active
1072,1072,current,EUR,2024-03-17,active
1073,1073,current,AUD,2022-09-12,active
1074,1074,merchant,CAD,2024-08-13,closed
1075,1075,current,GBP,2024-12-16,active
1076,1076,current,AUD,2024-03-25,active
1077,1077,current,EUR,2023-06-30,active
1078,1078,current,CAD,2024-10-20,active
1079,1079,current,CAD,2024-12-07,active
1080,1080,savings,EUR,2024-07-14,active
1081,1081,savings,CAD,2024-03-20,active
1082,1082,savings,CAD,2023-11-17,active
1083,1083,current,EUR,2024-12-27,active
1084,1084,savings,AUD,2024-08-06,active
1085,1085,current,EUR,2022-06-16,active
1086,1086,current,EUR,2024-09-04,active
1087,1087,current,AUD,2024-11-14,closed
1088,1088,savings,CAD,2024-12-24,active
1089,1089,savings,CAD,2024-12-15,active
1090,1090,merchant,GBP,2023-05-08,active
1091,1091,current,GBP,2024-12-09,active
1092,1092,current,GBP,2024-12-09,active
1093,1093,current,CAD,2024-07-20,suspended
1094,1094,current,GBP,2024-04-05,active
1095,1095,current,EUR,2024-10-13,active
1096,1096,current,CAD,2023-09-04,active
1097,1097,savings,GBP,2024-10-10,active
1098,1098,savings,GBP,2024-03-13,active
1099,1099,merchant,EUR,2023-09-08,active
1100,1100,savings,AUD,2023-07-26,active
1101,1101,current,CAD,2024-12-23,active
1102,1102,current,CAD,2023-06-23,active
1103,1103,current,EUR,2024-10-29,active
1104,1104,current,GBP,2024-11-08,active
1105,1105,current,AUD,2024-04-02,active
1106,1106,current,GBP,2023-12-24,active
1107,1107,savings,EUR,2024-11-25,active
1108,1108,current,GBP,2024-01-16,active
1109,1109,savings,AUD,2024-12-30,active
1110,1110,merchant,GBP,2024-04-09,active
1111,1111,current,CAD,2023-05-07,active
1112,1112,current,EUR,2024-03-25,closed
1113,1113,current,EUR,2024-08-09,active
1114,1114,savings,EUR,2024-11-06,active
1115,1115,merchant,CAD,2022-04-07,active
1116,1116,savings,EUR,2024-12-19,active
1117,1117,savings,EUR,2023-09-03,active
1118,1118,current,CAD,2023-09-05,active
1119,1119,savings,EUR,2023-06-22,active
1120,1120,savings,EUR,2022-05-14,active
1121,1121,current,GBP,2024-12-26,active
1122,1122,savings,GBP,2024-12-14,active
1123,1123,current,GBP,2024-08-03,active
1124,1124,current,EUR,2023-08-16,active
1125,1125,savings,CAD,2024-09-07,suspended
1126,1126,current,CAD,2024-10-30,active
1127,1127,current,EUR,2024-10-22,active
1128,1128,current,EUR,2024-01-31,active
1129,1129,current,EUR,2023-11-02,active
1130,1130,current,GBP,2023-05-17,closed
1131,1131,merchant,GBP,2024-08-30,active
1132,1132,savings,EUR,2024-08-18,suspended
1133,1133,current,EUR,2024-12-31,active
1134,1134,current,CAD,2023-09-28,active
1135,1135,current,EUR,2024-04-29,active
1136,1136,savings,CAD,2024-12-30,active
1137,1137,current,CAD,2024-09-05,active
1138,1138,current,AUD,2024-06-17,active
1139,1139,current,EUR,2023-04-26,active
1140,1140,current,CAD,2024-10-06,suspended
1141,1141,merchant,EUR,2024-12-23,active
1142,1142,current,EUR,2024-07-15,active
1143,1143,savings,EUR,2023-09-26,active
1144,1144,savings,EUR,2024-05-20,active
1145,1145,current,AUD,2024-07-02,closed
1146,1146,current,AUD,2024-01-07,active
1147,1147,current,GBP,2024-07-08,active
1148,1148,current,GBP,2024-10-11,active
1149,1149,current,GBP,2023-04-28,active
1150,1150,savings,AUD,2023-05-13,active
1151,1151,savings,GBP,2024-11-11,active
1152,1152,current,CAD,2024-12-20,active
1153,1153,merchant,CAD,2024-06-20,active
1154,1154,current,EUR,2023-10-25,active
1155,1155,savings,GBP,2024-06-20,active
1156,1156,savings,AUD,2024-02-23,active
1157,1157,savings,GBP,2024-10-18,active
1158,1158,current,EUR,2024-08-16,active
1159,1159,current,GBP,2024-02-01,active
1160,1160,current,EUR,2024-06-15,active
1161,1161,current,GBP,2024-11-16,active
1162,1162,savings,EUR,2024-12-07,active
1163,1163,merchant,AUD,2023-09-16,active
1164,1164,savings,GBP,2024-07-08,active
1165,1165,current,EUR,2024-12-02,active
1166,1166,merchant,AUD,2023-04-22,active
1167,1167,current,GBP,2024-09-23,suspended
1168,1168,current,CAD,2023-03-13,active
1169,1169,current,EUR,2024-07-23,active
1170,1170,current,EUR,2024-12-01,active
1171,1171,current,EUR,2023-12-31,active
1172,1172,current,CAD,2024-06-03,active
1173,1173,savings,CAD,2024-01-31,active
1174,1174,current,GBP,2024-05-11,active
1175,1175,current,EUR,2023-08-11,active
