flag_id,transaction_id,flagged_date,flag_reason,is_resolved,resolved_date
425,20675,2024-02-24 20:26:39,Velocity Limit Exceeded,False,
426,17990,2024-09-04 21:15:21,Velocity Limit Exceeded,False,
427,2235,2024-02-10 19:10:16,Velocity Limit Exceeded,False,
428,12339,2023-07-24 00:01:55,Card-Not-Present Anomaly,False,
429,55640,2024-12-25 23:18:43,Velocity Limit Exceeded,False,
430,27568,2024-10-22 23:01:54,Mismatched Billing Details,False,
431,25720,2024-04-24 02:49:49,Velocity Limit Exceeded,False,
432,16596,2024-11-02 06:48:24,High Risk Country Match,False,
433,41586,2024-12-10 16:28:54,High Risk Country Match,False,
434,14760,2024-11-23 17:56:52,Velocity Limit Exceeded,False,
435,17100,2024-11-22 22:16:36,Velocity Limit Exceeded,False,
436,15713,2024-03-30 05:04:34,Mismatched Billing Details,False,
437,47910,2024-12-30 11:14:06,Velocity Limit Exceeded,False,
438,71429,2024-03-25 13:20:22,Card-Not-Present Anomaly,False,
439,73020,2024-03-14 09:36:44,Velocity Limit Exceeded,False,
440,45768,2024-11-20 07:47:56,Mismatched Billing Details,False,
441,49593,2024-05-28 07:53:26,Mismatched Billing Details,False,
442,65503,2024-12-03 02:08:47,Mismatched Billing Details,False,
443,61482,2024-11-06 10:44:59,Suspicious Amount Spike,False,
444,37512,2024-09-19 09:15:41,Suspicious Amount Spike,False,
445,10033,2024-11-24 15:15:59,Mismatched Billing Details,False,
446,37865,2024-04-21 06:21:41,Velocity Limit Exceeded,False,
447,66359,2024-10-10 03:06:53,Card-Not-Present Anomaly,False,
448,32394,2024-10-06 14:15:46,Card-Not-Present Anomaly,False,
449,28872,2024-12-31 22:39:12,Suspicious Amount Spike,False,
450,69309,2024-10-26 13:12:38,Card-Not-Present Anomaly,False,
451,12660,2024-09-07 05:29:18,Velocity Limit Exceeded,False,
452,47064,2024-12-30 05:39:25,Card-Not-Present Anomaly,False,
453,30767,2024-12-15 08:38:32,Suspicious Amount Spike,False,
454,4496,2024-10-28 18:04:35,High Risk Country Match,False,
455,2011,2024-12-27 02:59:58,High Risk Country Match,False,
456,37028,2024-10-23 13:22:13,Mismatched Billing Details,False,
457,65006,2024-01-21 22:39:01,High Risk Country Match,False,
458,58015,2024-07-20 00:52:09,Velocity Limit Exceeded,False,
459,27536,2024-09-29 08:24:56,High Risk Country Match,False,
460,70282,2024-12-15 22:13:58,Suspicious Amount Spike,False,
461,56124,2024-12-31 21:38:38,Card-Not-Present Anomaly,False,
462,53359,2024-09-02 05:29:04,Card-Not-Present Anomaly,False,
463,7407,2024-12-22 10:54:31,Suspicious Amount Spike,False,
464,29661,2024-09-01 01:10:16,High Risk Country Match,False,
465,79112,2024-12-22 06:12:06,Suspicious Amount Spike,False,
466,30480,2024-12-05 10:51:16,Velocity Limit Exceeded,False,
467,34371,2024-12-21 05:02:02,High Risk Country Match,False,
468,12012,2023-12-24 16:53:53,Suspicious Amount Spike,False,
469,56198,2024-05-30 04:43:35,Mismatched Billing Details,False,
470,10417,2024-11-20 02:55:10,Suspicious Amount Spike,False,
471,64301,2024-11-17 22:26:50,High Risk Country Match,False,
472,33530,2024-12-10 14:59:44,Velocity Limit Exceeded,False,
473,54203,2024-05-03 15:29:33,Mismatched Billing Details,False,
474,61499,2024-03-29 05:42:16,Card-Not-Present Anomaly,False,
475,74813,2024-12-30 14:54:22,Mismatched Billing Details,False,
476,64355,2024-12-27 04:58:50,Velocity Limit Exceeded,False,
477,76911,2024-10-10 11:43:02,High Risk Country Match,False,
478,46580,2024-03-07 13:27:47,Velocity Limit Exceeded,False,
479,48314,2022-07-01 11:40:03,Card-Not-Present Anomaly,False,
480,3556,2024-10-11 08:45:02,High Risk Country Match,False,
481,47091,2023-10-26 21:49:49,High Risk Country Match,False,
482,30643,2024-11-14 12:40:44,Mismatched Billing Details,False,
483,65691,2024-04-17 20:42:53,High Risk Country Match,False,
484,29677,2024-11-14 15:33:51,Suspicious Amount Spike,False,
485,10506,2024-12-31 07:35:52,High Risk Country Match,False,
486,50774,2024-07-20 06:18:41,Card-Not-Present Anomaly,False,
487,40958,2024-10-20 00:31:35,Mismatched Billing Details,True,2024-10-22 00:31:35
488,17160,2024-09-03 02:45:53,Velocity Limit Exceeded,True,2024-09-07 02:45:53
489,1086,2023-11-16 22:17:13,High Risk Country Match,True,2023-11-18 22:17:13
490,24877,2024-03-27 09:00:38,Suspicious Amount Spike,True,2024-04-03 09:00:38
491,49911,2024-12-28 04:19:26,High Risk Country Match,True,2024-12-30 04:19:26
492,64025,2024-08-12 01:18:30,Velocity Limit Exceeded,True,2024-08-16 01:18:30
493,67080,2024-11-10 14:07:02,Velocity Limit Exceeded,True,2024-11-17 14:07:02
494,44022,2023-07-26 17:09:55,Suspicious Amount Spike,True,2023-08-02 17:09:55
495,59295,2024-12-30 02:41:44,Velocity Limit Exceeded,True,2025-01-05 02:41:44
496,66434,2023-12-02 08:18:18,Card-Not-Present Anomaly,True,2023-12-07 08:18:18
497,78205,2024-07-31 10:42:07,Velocity Limit Exceeded,True,2024-08-02 10:42:07
498,56832,2024-08-14 22:17:50,Suspicious Amount Spike,True,2024-08-21 22:17:50
499,14729,2024-10-11 19:24:22,Card-Not-Present Anomaly,True,2024-10-13 19:24:22
500,15792,2024-09-02 06:40:55,Suspicious Amount Spike,True,2024-09-03 06:40:55
501,49350,2024-10-07 02:40:56,Velocity Limit Exceeded,True,2024-10-08 02:40:56
502,45934,2024-12-02 07:09:06,Card-Not-Present Anomaly,True,2024-12-03 07:09:06
503,60253,2023-03-03 19:57:21,Mismatched Billing Details,True,2023-03-08 19:57:21
504,63064,2023-02-20 20:37:25,Card-Not-Present Anomaly,True,2023-02-22 20:37:25
505,2724,2024-12-08 09:29:37,Card-Not-Present Anomaly,True,2024-12-10 09:29:37
506,4848,2024-06-16 18:59:30,Mismatched Billing Details,True,2024-06-21 18:59:30
507,24816,2024-08-28 17:16:29,High Risk Country Match,True,2024-08-30 17:16:29
508,54925,2023-09-09 09:10:14,Velocity Limit Exceeded,True,2023-09-13 09:10:14
509,48194,2024-04-19 15:49:58,Card-Not-Present Anomaly,True,2024-04-26 15:49:58
510,25534,2024-09-09 15:49:56,Card-Not-Present Anomaly,True,2024-09-15 15:49:56
511,13907,2024-04-04 04:39:37,Suspicious Amount Spike,True,2024-04-10 04:39:37
512,45932,2024-12-05 10:27:44,Suspicious Amount Spike,True,2024-12-11 10:27:44
513,6247,2024-12-30 12:21:38,Suspicious Amount Spike,True,2025-01-03 12:21:38
514,6273,2024-07-13 20:16:44,Mismatched Billing Details,True,2024-07-15 20:16:44
515,44272,2024-11-16 17:31:59,Suspicious Amount Spike,True,2024-11-21 17:31:59
516,49803,2024-11-29 09:34:46,Mismatched Billing Details,True,2024-12-05 09:34:46
517,15589,2024-05-02 20:29:42,Card-Not-Present Anomaly,True,2024-05-03 20:29:42
518,19969,2024-12-12 10:13:47,Card-Not-Present Anomaly,True,2024-12-18 10:13:47
519,12008,2024-06-02 07:38:13,Mismatched Billing Details,True,2024-06-06 07:38:13
520,31144,2022-08-21 07:20:48,Card-Not-Present Anomaly,True,2022-08-23 07:20:48
521,67270,2024-12-27 20:22:57,Velocity Limit Exceeded,True,2024-12-28 20:22:57
522,8289,2023-11-30 18:23:36,Card-Not-Present Anomaly,True,2023-12-02 18:23:36
523,4134,2024-12-10 12:09:50,Card-Not-Present Anomaly,True,2024-12-15 12:09:50
524,62867,2024-09-04 06:48:47,Suspicious Amount Spike,True,2024-09-05 06:48:47
525,57138,2024-09-17 11:49:40,Mismatched Billing Details,True,2024-09-22 11:49:40
526,42952,2024-10-17 19:44:29,Suspicious Amount Spike,True,2024-10-18 19:44:29
527,43517,2024-06-01 12:58:40,Suspicious Amount Spike,True,2024-06-07 12:58:40
528,55387,2024-09-06 15:13:13,Suspicious Amount Spike,True,2024-09-10 15:13:13
529,60501,2024-12-28 18:59:51,High Risk Country Match,True,2024-12-29 18:59:51
530,16301,2024-08-04 23:56:22,High Risk Country Match,True,2024-08-10 23:56:22
531,5419,2024-12-31 00:42:04,Card-Not-Present Anomaly,True,2025-01-02 00:42:04
532,54919,2023-11-25 15:14:32,Card-Not-Present Anomaly,True,2023-11-30 15:14:32
533,50989,2024-12-10 09:27:25,Card-Not-Present Anomaly,True,2024-12-12 09:27:25
534,29450,2023-12-16 14:28:05,Velocity Limit Exceeded,True,2023-12-18 14:28:05
535,64605,2024-12-29 20:45:54,Velocity Limit Exceeded,True,2025-01-01 20:45:54
536,5273,2024-10-27 17:57:47,Mismatched Billing Details,True,2024-10-30 17:57:47
537,3580,2024-04-14 04:50:24,Velocity Limit Exceeded,True,2024-04-18 04:50:24
538,74629,2024-12-17 05:23:20,Card-Not-Present Anomaly,True,2024-12-20 05:23:20
539,33428,2024-12-28 02:20:53,Mismatched Billing Details,True,2025-01-01 02:20:53
540,26775,2024-12-09 09:10:15,Velocity Limit Exceeded,True,2024-12-10 09:10:15
541,72574,2024-07-16 01:47:45,Card-Not-Present Anomaly,True,2024-07-22 01:47:45
542,62331,2024-08-13 10:31:08,High Risk Country Match,True,2024-08-17 10:31:08
543,17885,2024-12-22 12:46:36,Velocity Limit Exceeded,True,2024-12-23 12:46:36
544,64308,2024-12-30 05:48:38,Mismatched Billing Details,True,2025-01-06 05:48:38
545,3939,2023-08-30 18:32:26,Card-Not-Present Anomaly,True,2023-09-05 18:32:26
546,29707,2024-12-30 03:48:05,Suspicious Amount Spike,True,2025-01-06 03:48:05
547,25609,2024-12-29 01:14:54,Card-Not-Present Anomaly,True,2025-01-02 01:14:54
548,70846,2024-06-06 04:30:59,High Risk Country Match,True,2024-06-13 04:30:59
549,53466,2023-04-11 03:26:15,High Risk Country Match,True,2023-04-12 03:26:15
550,36110,2024-10-13 12:09:53,Velocity Limit Exceeded,True,2024-10-18 12:09:53
551,45879,2023-05-29 13:53:03,Card-Not-Present Anomaly,True,2023-05-31 13:53:03
552,59753,2024-12-21 18:55:29,Mismatched Billing Details,True,2024-12-23 18:55:29
553,24112,2024-11-16 00:48:21,Suspicious Amount Spike,True,2024-11-21 00:48:21
554,67217,2024-09-08 15:07:22,Suspicious Amount Spike,True,2024-09-12 15:07:22
555,62883,2024-03-29 21:34:36,Mismatched Billing Details,True,2024-04-01 21:34:36
556,50561,2024-12-30 17:20:26,High Risk Country Match,True,2024-12-31 17:20:26
557,67898,2024-06-10 21:12:34,Mismatched Billing Details,True,2024-06-16 21:12:34
558,54803,2024-12-14 15:52:38,Mismatched Billing Details,True,2024-12-15 15:52:38
559,26250,2024-12-08 19:47:25,Velocity Limit Exceeded,True,2024-12-09 19:47:25
560,13677,2024-12-29 13:27:57,Suspicious Amount Spike,True,2025-01-05 13:27:57
561,55132,2024-12-08 02:40:09,Suspicious Amount Spike,True,2024-12-09 02:40:09
562,57910,2024-09-17 20:29:29,Velocity Limit Exceeded,True,2024-09-24 20:29:29
563,15869,2024-10-22 14:46:51,Card-Not-Present Anomaly,True,2024-10-23 14:46:51
564,51764,2024-01-09 02:14:27,Card-Not-Present Anomaly,True,2024-01-16 02:14:27
565,40492,2024-04-08 03:59:40,Suspicious Amount Spike,True,2024-04-13 03:59:40
566,7602,2024-09-14 10:39:53,Suspicious Amount Spike,True,2024-09-15 10:39:53
567,65908,2024-11-03 16:33:42,Mismatched Billing Details,True,2024-11-07 16:33:42
568,47561,2024-12-30 12:39:47,High Risk Country Match,True,2025-01-03 12:39:47
569,31717,2024-04-03 03:25:59,Suspicious Amount Spike,True,2024-04-04 03:25:59
570,55931,2024-09-17 19:37:34,High Risk Country Match,True,2024-09-19 19:37:34
571,66950,2024-10-19 21:32:59,Velocity Limit Exceeded,True,2024-10-22 21:32:59
572,59617,2024-07-07 20:40:05,Suspicious Amount Spike,True,2024-07-13 20:40:05
573,60970,2024-05-21 09:25:01,Velocity Limit Exceeded,True,2024-05-22 09:25:01
574,51566,2024-05-20 09:08:14,High Risk Country Match,True,2024-05-25 09:08:14
575,54612,2024-12-13 01:47:33,Suspicious Amount Spike,True,2024-12-19 01:47:33
576,76980,2024-12-17 04:29:10,Velocity Limit Exceeded,True,2024-12-19 04:29:10
577,3878,2024-11-25 13:22:32,Mismatched Billing Details,True,2024-11-26 13:22:32
578,30489,2024-09-28 20:37:32,Card-Not-Present Anomaly,True,2024-10-03 20:37:32
579,73685,2024-08-26 17:42:20,Velocity Limit Exceeded,True,2024-08-30 17:42:20
580,73966,2024-12-18 16:31:05,High Risk Country Match,True,2024-12-23 16:31:05
581,31012,2024-08-03 19:08:33,Suspicious Amount Spike,True,2024-08-06 19:08:33
582,64359,2024-10-25 02:13:47,Card-Not-Present Anomaly,True,2024-10-27 02:13:47
583,49532,2024-12-28 09:40:51,Suspicious Amount Spike,True,2024-12-29 09:40:51
584,42301,2024-09-10 05:49:48,High Risk Country Match,True,2024-09-11 05:49:48
585,72846,2024-12-30 01:19:33,High Risk Country Match,True,2025-01-04 01:19:33
586,67124,2023-11-20 05:07:55,Card-Not-Present Anomaly,True,2023-11-22 05:07:55
587,21007,2024-12-04 16:44:21,Suspicious Amount Spike,True,2024-12-05 16:44:21
588,75146,2024-12-17 05:49:28,High Risk Country Match,True,2024-12-19 05:49:28
589,54720,2024-11-18 00:01:59,Velocity Limit Exceeded,True,2024-11-20 00:01:59
590,39897,2024-12-15 19:45:24,Suspicious Amount Spike,True,2024-12-20 19:45:24
591,32441,2024-06-05 15:58:32,High Risk Country Match,True,2024-06-09 15:58:32
592,43997,2023-08-16 13:02:07,Suspicious Amount Spike,True,2023-08-19 13:02:07
593,30071,2024-12-12 10:32:57,High Risk Country Match,True,2024-12-19 10:32:57
594,56349,2024-12-20 22:26:26,Card-Not-Present Anomaly,True,2024-12-27 22:26:26
595,76523,2023-11-23 10:55:58,Mismatched Billing Details,True,2023-11-30 10:55:58
596,52523,2024-09-12 11:44:38,Mismatched Billing Details,True,2024-09-15 11:44:38
597,14839,2024-11-28 02:56:01,Card-Not-Present Anomaly,True,2024-12-05 02:56:01
598,8084,2024-10-31 20:52:58,Card-Not-Present Anomaly,True,2024-11-07 20:52:58
599,59424,2023-07-29 01:46:40,Card-Not-Present Anomaly,True,2023-07-31 01:46:40
600,18273,2024-11-17 13:42:00,Mismatched Billing Details,True,2024-11-21 13:42:00
601,40396,2024-11-13 08:11:58,High Risk Country Match,True,2024-11-20 08:11:58
602,6917,2024-10-26 15:07:15,Suspicious Amount Spike,True,2024-10-28 15:07:15
603,79288,2024-11-28 10:48:55,Mismatched Billing Details,True,2024-12-05 10:48:55
604,9204,2024-12-02 16:39:02,Card-Not-Present Anomaly,True,2024-12-09 16:39:02
605,74514,2024-06-09 19:13:33,Card-Not-Present Anomaly,True,2024-06-16 19:13:33
606,48590,2024-12-15 11:21:06,Velocity Limit Exceeded,True,2024-12-19 11:21:06
607,23565,2024-05-17 08:32:30,Velocity Limit Exceeded,True,2024-05-21 08:32:30
608,28031,2024-11-28 14:14:13,High Risk Country Match,True,2024-12-02 14:14:13
609,6583,2024-11-21 06:31:57,Mismatched Billing Details,True,2024-11-25 06:31:57
610,52270,2024-12-23 01:57:55,Velocity Limit Exceeded,True,2024-12-25 01:57:55
611,37276,2024-11-26 01:35:45,High Risk Country Match,True,2024-11-28 01:35:45
612,58632,2024-11-01 19:50:11,Suspicious Amount Spike,True,2024-11-02 19:50:11
613,72211,2023-08-23 22:18:15,High Risk Country Match,True,2023-08-30 22:18:15
614,79349,2024-08-22 19:53:45,Card-Not-Present Anomaly,True,2024-08-27 19:53:45
615,42966,2023-08-15 05:42:16,High Risk Country Match,True,2023-08-16 05:42:16
616,28626,2024-02-05 01:39:06,High Risk Country Match,True,2024-02-09 01:39:06
617,18193,2023-09-07 05:37:05,Mismatched Billing Details,True,2023-09-08 05:37:05
618,16772,2024-12-29 07:49:36,Suspicious Amount Spike,True,2024-12-30 07:49:36
619,34848,2024-03-16 09:17:18,Mismatched Billing Details,True,2024-03-19 09:17:18
620,56458,2024-12-23 13:55:40,Mismatched Billing Details,True,2024-12-27 13:55:40
621,10453,2024-06-02 05:47:12,Mismatched Billing Details,True,2024-06-05 05:47:12
622,67646,2024-08-12 17:12:11,High Risk Country Match,True,2024-08-18 17:12:11
623,46316,2024-10-06 03:43:04,High Risk Country Match,True,2024-10-11 03:43:04
624,32465,2024-11-09 21:42:40,Velocity Limit Exceeded,True,2024-11-16 21:42:40
625,37753,2024-08-17 09:23:24,Mismatched Billing Details,True,2024-08-20 09:23:24
626,56193,2024-12-22 02:02:02,Mismatched Billing Details,True,2024-12-27 02:02:02
627,36018,2024-11-13 23:27:20,Mismatched Billing Details,True,2024-11-17 23:27:20
628,461,2024-03-30 19:35:13,High Risk Country Match,True,2024-04-06 19:35:13
629,21174,2024-11-26 03:20:39,Card-Not-Present Anomaly,True,2024-12-03 03:20:39
630,12639,2024-12-24 13:04:25,Card-Not-Present Anomaly,True,2024-12-29 13:04:25
631,29489,2024-12-12 13:10:30,Card-Not-Present Anomaly,True,2024-12-18 13:10:30
632,75710,2024-11-22 13:49:16,Velocity Limit Exceeded,True,2024-11-28 13:49:16
633,39428,2024-12-20 21:12:35,Mismatched Billing Details,True,2024-12-25 21:12:35
634,76248,2024-06-23 08:30:06,Mismatched Billing Details,True,2024-06-28 08:30:06
635,11737,2024-06-06 06:02:57,Suspicious Amount Spike,True,2024-06-12 06:02:57
636,44814,2024-10-23 03:49:40,Card-Not-Present Anomaly,True,2024-10-24 03:49:40
637,61956,2024-12-29 12:18:05,High Risk Country Match,True,2025-01-05 12:18:05
638,74313,2024-02-27 14:19:59,Mismatched Billing Details,True,2024-02-29 14:19:59
639,15782,2024-08-25 11:10:50,Suspicious Amount Spike,True,2024-08-30 11:10:50
640,26794,2024-11-14 22:56:58,Card-Not-Present Anomaly,True,2024-11-20 22:56:58
641,69196,2024-12-28 10:36:23,High Risk Country Match,True,2024-12-30 10:36:23
642,40907,2024-12-31 18:59:11,Suspicious Amount Spike,True,2025-01-07 18:59:11
643,44023,2023-04-06 11:17:21,Mismatched Billing Details,True,2023-04-07 11:17:21
644,63176,2024-05-05 10:42:46,High Risk Country Match,True,2024-05-07 10:42:46
645,66822,2024-12-31 07:29:32,Suspicious Amount Spike,True,2025-01-01 07:29:32
646,66941,2024-06-08 06:17:15,High Risk Country Match,True,2024-06-09 06:17:15
647,7034,2024-09-12 03:42:21,Card-Not-Present Anomaly,True,2024-09-19 03:42:21
648,14443,2024-08-29 23:29:12,Mismatched Billing Details,True,2024-09-01 23:29:12
649,75523,2024-01-15 16:54:52,Mismatched Billing Details,True,2024-01-16 16:54:52
650,54357,2024-11-22 22:00:34,Suspicious Amount Spike,True,2024-11-25 22:00:34
651,4093,2024-10-22 16:34:57,Mismatched Billing Details,True,2024-10-28 16:34:57
652,39882,2024-06-02 17:10:05,Suspicious Amount Spike,True,2024-06-06 17:10:05
653,2000,2024-06-05 06:07:17,Velocity Limit Exceeded,True,2024-06-11 06:07:17
654,54857,2024-06-27 05:40:57,Suspicious Amount Spike,True,2024-07-03 05:40:57
655,48410,2024-12-29 04:44:51,Velocity Limit Exceeded,True,2025-01-04 04:44:51
656,4157,2024-03-25 13:26:05,Suspicious Amount Spike,True,2024-04-01 13:26:05
657,10594,2024-12-02 06:57:41,Card-Not-Present Anomaly,True,2024-12-06 06:57:41
658,6070,2023-08-14 17:37:33,Velocity Limit Exceeded,True,2023-08-16 17:37:33
659,10336,2024-10-09 04:13:46,High Risk Country Match,True,2024-10-14 04:13:46
660,38996,2024-11-09 00:59:11,High Risk Country Match,True,2024-11-16 00:59:11
661,16214,2024-10-27 12:09:07,Card-Not-Present Anomaly,True,2024-10-30 12:09:07
662,77258,2023-09-19 16:30:26,Mismatched Billing Details,True,2023-09-26 16:30:26
663,78677,2024-03-21 17:46:20,Suspicious Amount Spike,True,2024-03-26 17:46:20
664,41046,2024-09-19 05:04:10,High Risk Country Match,True,2024-09-25 05:04:10
665,23605,2024-09-04 22:26:47,Velocity Limit Exceeded,True,2024-09-06 22:26:47
666,16316,2024-12-01 04:37:31,High Risk Country Match,True,2024-12-08 04:37:31
667,57429,2023-10-23 23:56:32,Card-Not-Present Anomaly,True,2023-10-25 23:56:32
668,13781,2024-09-18 21:40:03,High Risk Country Match,True,2024-09-24 21:40:03
669,18882,2024-10-11 11:43:46,Suspicious Amount Spike,True,2024-10-15 11:43:46
670,49787,2023-10-30 11:34:57,Suspicious Amount Spike,True,2023-11-03 11:34:57
671,3184,2024-11-17 03:29:29,Card-Not-Present Anomaly,True,2024-11-24 03:29:29
672,49146,2024-11-19 20:06:20,High Risk Country Match,True,2024-11-26 20:06:20
673,588,2024-07-23 12:58:07,Mismatched Billing Details,True,2024-07-24 12:58:07
674,64636,2024-05-21 13:50:26,High Risk Country Match,True,2024-05-27 13:50:26
675,1833,2024-05-25 13:41:51,Mismatched Billing Details,True,2024-06-01 13:41:51
