transaction_id,account_id,merchant_id,amount,currency,transaction_date,transaction_type,status
395,4551,,797.34,AUD,2024-12-14 14:13:14,transfer,pending
396,4350,365,3412.25,EUR,2023-10-24 16:12:40,purchase,completed
397,1469,288,4000.69,EUR,2024-04-06 07:10:05,purchase,completed
398,3028,784,2537.49,AUD,2024-07-10 23:03:35,purchase,completed
399,4739,103,2807.25,AUD,2024-12-29 19:17:11,purchase,completed
400,5823,3,2059.28,GBP,2024-12-10 07:18:08,purchase,completed
401,5391,,1697.67,GBP,2024-07-27 23:41:57,transfer,completed
402,1602,102,3843.5,EUR,2024-10-11 09:36:43,purchase,completed
403,5124,,2825.97,EUR,2024-09-19 08:03:53,transfer,failed
404,1518,642,4855.76,GBP,2024-09-29 04:17:49,purchase,completed
405,262,782,964.38,EUR,2024-11-03 07:07:24,purchase,completed
406,5308,681,2490.26,AUD,2024-10-25 00:42:33,purchase,failed
407,2505,755,13.38,AUD,2024-10-16 15:32:15,refund,completed
408,1109,553,4712.23,AUD,2024-12-30 05:23:31,purchase,completed
409,4917,,2844.94,GBP,2024-10-17 01:09:19,transfer,completed
410,5399,,1455.1,CAD,2024-09-29 15:48:10,transfer,completed
411,1446,79,1778.96,CAD,2024-10-23 14:24:36,purchase,completed
412,4428,475,534.6,CAD,2024-12-19 16:36:22,purchase,completed
413,462,304,4867.44,AUD,2024-11-11 17:03:03,purchase,completed
414,3824,130,1112.14,CAD,2024-09-20 12:03:07,purchase,completed
415,2782,,97.72,GBP,2024-11-15 11:05:01,transfer,completed
416,3367,,1196.54,GBP,2024-11-10 17:22:30,transfer,completed
417,3890,,2255.69,CAD,2024-11-02 07:35:17,transfer,completed
418,747,77,4329.03,EUR,2024-11-13 08:51:58,purchase,completed
419,389,549,51.89,CAD,2024-06-25 03:11:37,refund,completed
420,3888,611,3319.17,EUR,2024-12-16 10:52:07,purchase,failed
421,1685,452,124.12,EUR,2024-11-30 01:09:24,purchase,completed
422,3723,359,801.19,EUR,2024-06-25 17:46:59,purchase,pending
423,4717,,1967.18,CAD,2024-10-05 10:18:54,transfer,failed
424,5767,79,2163.05,EUR,2024-12-31 08:31:24,purchase,completed
425,3036,347,4266.23,EUR,2024-11-02 11:47:59,purchase,completed
426,1672,394,3727.03,AUD,2024-08-12 05:16:27,purchase,completed
427,3354,451,2940.61,AUD,2024-11-01 12:04:31,purchase,completed
428,2914,742,3784.32,AUD,2024-11-27 10:10:48,purchase,completed
429,2950,461,2662.47,EUR,2024-10-05 08:09:23,purchase,completed
430,1880,,3275.34,AUD,2024-12-07 02:39:53,transfer,completed
431,5691,524,3112.21,GBP,2024-07-29 06:18:54,purchase,failed
432,1820,390,4229.51,CAD,2024-11-24 03:27:02,purchase,completed
433,4638,791,3711.04,EUR,2024-11-19 11:11:59,purchase,completed
434,5586,96,1737.11,GBP,2024-06-10 08:51:11,purchase,completed
435,2140,,304.97,AUD,2024-01-31 20:29:39,transfer,completed
436,4490,540,3591.65,GBP,2024-04-11 16:51:32,purchase,completed
437,2886,270,3168.61,EUR,2024-12-10 20:14:27,purchase,completed
438,5022,495,1300.45,CAD,2024-09-26 18:36:49,purchase,completed
439,2396,,3656.36,CAD,2024-11-15 20:37:41,transfer,completed
440,1745,414,2576.14,EUR,2023-10-15 16:10:51,purchase,completed
441,4053,710,4449.26,AUD,2024-12-18 21:33:20,purchase,completed
442,5251,239,284.58,GBP,2024-08-14 15:59:11,purchase,completed
443,2733,450,2612.67,GBP,2024-05-21 00:34:54,purchase,completed
444,4878,617,271.38,EUR,2024-07-20 11:06:06,refund,completed
445,1301,658,2813.86,CAD,2024-08-19 13:30:04,purchase,completed
446,3803,,102.34,EUR,2024-05-17 05:13:28,transfer,completed
447,1204,76,4008.23,EUR,2024-10-03 19:41:24,purchase,completed
448,3981,186,208.76,AUD,2024-05-22 14:03:23,purchase,completed
449,3083,296,1559.51,GBP,2024-11-13 07:43:40,purchase,completed
450,888,673,1445.58,GBP,2024-12-11 15:10:45,purchase,completed
451,1732,,1938.64,CAD,2024-12-13 15:20:33,transfer,completed
452,1820,537,4462.4,CAD,2024-11-29 22:46:49,purchase,completed
453,581,35,140.76,EUR,2024-11-20 07:45:31,purchase,completed
454,4334,566,2326.84,GBP,2024-09-07 13:53:29,purchase,completed
455,1918,,4010.0,EUR,2024-11-12 06:40:06,transfer,completed
456,3666,49,422.59,EUR,2024-09-05 19:10:31,purchase,completed
457,3275,482,91.16,CAD,2024-12-29 19:58:41,refund,completed
458,5645,380,3148.97,EUR,2024-05-31 01:04:32,purchase,completed
459,3263,387,1694.32,EUR,2024-12-24 00:33:58,purchase,completed
460,3718,103,44.06,GBP,2024-12-20 04:48:08,refund,completed
461,5753,,4719.62,CAD,2024-03-30 17:53:13,transfer,completed
462,785,560,2831.89,GBP,2024-11-30 02:46:24,purchase,completed
463,5950,475,2384.8,GBP,2024-12-04 19:33:57,purchase,completed
464,901,796,2793.66,EUR,2024-11-28 07:53:11,purchase,completed
465,2973,605,4684.54,AUD,2024-12-31 18:24:16,purchase,completed
466,3164,497,99.78,EUR,2024-11-08 13:28:09,purchase,completed
467,2677,324,1634.87,CAD,2024-11-24 09:50:52,purchase,failed
468,5785,531,3317.21,EUR,2024-11-05 23:10:57,purchase,completed
469,2668,478,4737.7,CAD,2024-08-08 20:33:03,purchase,completed
470,2693,,3254.59,EUR,2024-11-03 05:18:09,transfer,completed
471,1764,475,3147.16,AUD,2024-12-12 11:11:14,purchase,completed
472,3627,,769.01,AUD,2024-12-23 03:54:43,transfer,completed
473,3282,134,159.58,CAD,2024-11-24 07:06:49,refund,completed
474,5997,172,890.26,EUR,2024-12-24 14:17:19,purchase,completed
475,4544,45,4605.95,EUR,2023-12-28 15:58:12,purchase,completed
476,5015,396,2087.68,AUD,2024-12-29 07:02:44,purchase,completed
477,3580,727,4221.87,AUD,2024-12-30 13:41:19,purchase,completed
478,5222,425,1285.9,EUR,2024-12-22 19:20:55,purchase,completed
479,2628,417,1721.52,EUR,2024-07-19 16:54:16,purchase,completed
480,967,114,1723.52,AUD,2024-12-22 22:52:57,purchase,completed
481,3815,179,2606.1,CAD,2024-10-11 23:37:13,purchase,completed
482,1762,437,4804.36,AUD,2024-09-20 05:51:29,purchase,completed
483,4377,609,3852.45,EUR,2024-09-02 04:31:55,purchase,completed
484,3510,194,4461.27,AUD,2024-11-05 10:40:17,purchase,completed
485,229,394,2079.17,GBP,2024-11-13 20:06:54,purchase,completed
486,4616,567,861.83,AUD,2024-12-14 11:57:58,purchase,failed
487,1118,224,1746.2,CAD,2024-01-10 09:50:21,purchase,completed
488,1327,374,3852.05,CAD,2024-05-04 16:38:46,purchase,completed
489,2485,227,4206.54,CAD,2024-12-04 20:09:42,purchase,completed
490,6,655,1984.2,EUR,2024-05-22 06:14:51,purchase,completed
491,639,,497.39,AUD,2024-12-30 21:29:30,transfer,completed
492,731,111,3183.9,EUR,2023-10-12 02:22:47,purchase,completed
493,1736,562,367.48,EUR,2024-10-16 11:15:39,purchase,completed
494,3791,66,1882.49,EUR,2024-12-26 12:21:02,purchase,completed
495,3675,,4101.54,AUD,2024-12-28 11:01:23,transfer,completed
496,1124,619,2783.76,EUR,2023-10-16 11:04:02,purchase,completed
497,250,16,178.43,CAD,2024-11-07 18:54:16,purchase,completed
498,1846,580,1446.21,EUR,2024-12-24 00:43:24,purchase,completed
499,3384,539,56.07,EUR,2024-10-26 06:35:00,refund,completed
500,1352,657,396.73,GBP,2024-07-20 02:19:15,purchase,completed
501,2783,,4305.79,EUR,2024-11-25 19:32:55,transfer,pending
502,2264,299,3970.79,EUR,2024-08-22 18:14:01,purchase,completed
503,2108,207,4168.81,AUD,2024-06-25 03:18:12,purchase,completed
504,519,708,2701.53,GBP,2024-11-04 15:19:45,purchase,completed
505,2564,486,1298.56,CAD,2024-12-27 01:22:34,purchase,completed
506,4784,521,4743.27,AUD,2024-10-23 15:56:21,purchase,completed
507,1327,578,2779.71,CAD,2024-08-01 10:52:38,purchase,completed
508,1463,28,3640.69,EUR,2024-07-18 09:21:22,purchase,failed
509,1241,606,3055.82,EUR,2024-10-13 00:00:07,purchase,completed
510,3877,214,2829.79,CAD,2024-09-25 16:20:51,purchase,completed
511,257,394,4667.63,CAD,2024-04-17 14:45:39,purchase,failed
512,3532,581,1692.68,EUR,2024-12-30 05:54:50,purchase,completed
513,5989,131,3272.12,GBP,2024-09-29 01:47:42,purchase,completed
514,1601,655,1846.79,GBP,2024-12-23 10:55:42,purchase,completed
515,3723,368,791.43,EUR,2024-10-02 21:47:13,purchase,completed
516,5894,98,3690.71,AUD,2024-12-23 15:51:02,purchase,completed
517,3645,374,2786.36,CAD,2024-10-21 03:31:15,purchase,completed
518,2409,89,1699.63,GBP,2024-12-28 18:40:11,purchase,completed
519,2552,72,4754.66,CAD,2024-08-21 02:14:20,purchase,completed
520,1768,86,4565.03,EUR,2024-10-16 22:42:32,purchase,failed
521,2283,496,1065.41,AUD,2023-12-09 05:21:27,purchase,completed
522,2299,,2152.87,CAD,2024-11-13 21:49:12,transfer,completed
523,2,,2104.07,EUR,2024-12-21 19:39:09,transfer,completed
524,5918,484,2407.58,GBP,2024-12-26 17:18:09,purchase,completed
525,1821,710,2950.02,EUR,2024-11-27 21:28:50,purchase,completed
526,2898,701,4666.23,GBP,2024-12-19 12:24:39,purchase,completed
527,4478,282,1457.26,CAD,2024-08-06 23:25:33,purchase,completed
528,4685,,436.67,EUR,2024-09-08 06:06:49,transfer,completed
529,5221,767,4215.31,AUD,2024-10-16 10:19:01,purchase,completed
530,339,733,1228.4,EUR,2024-06-25 22:44:42,purchase,failed
531,2047,564,1627.36,EUR,2024-10-30 07:43:23,purchase,completed
532,4872,96,997.15,GBP,2024-10-28 02:27:52,purchase,completed
533,3607,687,1455.6,GBP,2024-12-02 19:32:28,purchase,completed
534,2633,5,2321.56,EUR,2023-08-30 09:59:55,purchase,completed
535,2761,,3690.7,GBP,2024-12-11 21:48:57,transfer,completed
536,2384,,4109.32,EUR,2024-10-01 20:56:18,transfer,completed
537,2838,206,3789.08,EUR,2023-10-24 16:13:06,purchase,completed
538,1817,468,3673.25,AUD,2024-12-04 22:27:12,purchase,completed
539,4143,60,935.01,AUD,2024-11-19 12:55:03,purchase,failed
540,2758,46,1786.26,AUD,2024-08-25 18:41:43,purchase,completed
541,2958,632,2049.37,AUD,2024-12-31 13:05:03,purchase,completed
542,1714,110,1360.84,GBP,2024-12-09 02:11:43,purchase,completed
543,2130,216,1592.45,CAD,2024-10-19 18:27:33,purchase,completed
544,3177,676,3432.31,EUR,2023-10-20 00:00:56,purchase,completed
545,4208,565,609.64,EUR,2024-12-08 03:24:40,purchase,completed
546,5547,607,4280.15,GBP,2024-12-28 07:35:53,purchase,failed
547,4377,3,487.54,EUR,2024-12-07 19:08:06,purchase,completed
548,607,9,513.63,EUR,2024-11-04 23:23:29,purchase,completed
549,4260,768,41.91,EUR,2024-11-08 22:28:43,refund,completed
550,2509,231,841.11,EUR,2024-05-10 10:08:43,purchase,completed
551,3308,501,1005.38,EUR,2024-12-29 10:50:47,purchase,completed
552,5033,119,1197.21,EUR,2024-12-12 14:57:18,purchase,completed
553,4006,353,1714.09,CAD,2024-12-24 13:51:11,purchase,completed
554,4030,532,4390.86,GBP,2024-10-05 21:23:04,purchase,completed
555,3473,113,2279.35,AUD,2024-10-01 10:07:24,purchase,completed
556,2702,548,465.92,EUR,2024-04-19 17:44:12,purchase,completed
557,1600,193,1009.23,CAD,2024-10-01 03:14:50,purchase,completed
558,5846,518,135.09,EUR,2024-12-29 09:37:26,refund,completed
559,5290,260,2694.69,AUD,2024-12-17 13:44:20,purchase,completed
560,4002,777,636.35,GBP,2024-11-04 19:35:42,purchase,completed
561,2671,41,4499.43,CAD,2024-07-14 17:31:30,purchase,completed
562,1786,682,1896.85,GBP,2024-12-30 10:04:13,purchase,completed
563,5773,440,1333.18,AUD,2024-12-31 17:31:50,purchase,completed
564,4031,763,1192.53,CAD,2024-09-13 07:19:05,purchase,completed
565,5703,,437.28,AUD,2024-12-31 20:15:16,transfer,completed
566,3758,636,4721.57,GBP,2024-10-09 04:39:46,purchase,completed
567,3133,,3866.86,EUR,2024-03-30 13:48:10,transfer,completed
568,4087,385,2203.56,CAD,2024-11-04 07:57:38,purchase,completed
569,3721,754,4480.07,EUR,2024-10-18 09:54:06,purchase,completed
570,2064,791,3809.82,CAD,2024-03-21 18:30:57,purchase,completed
571,5773,,1377.54,AUD,2024-12-13 00:13:42,transfer,completed
572,2012,754,3421.2,EUR,2024-12-14 23:48:32,purchase,failed
573,3979,55,2186.28,EUR,2024-08-04 02:42:00,purchase,completed
574,3569,,4660.54,CAD,2024-12-17 11:06:53,transfer,completed
575,4164,539,2745.99,AUD,2024-03-11 22:57:41,purchase,pending
576,2865,751,4397.02,CAD,2024-12-21 20:45:46,purchase,completed
577,4760,,433.93,CAD,2024-07-14 02:06:18,transfer,failed
578,4929,,271.75,GBP,2024-10-02 13:04:41,transfer,completed
579,5804,363,3246.83,CAD,2024-08-26 00:34:55,purchase,completed
580,1673,,1963.02,GBP,2024-12-29 15:42:33,transfer,completed
581,4441,19,105.35,EUR,2024-11-22 19:36:33,purchase,completed
582,3157,,4391.28,AUD,2024-11-11 01:41:14,transfer,failed
583,2143,752,476.84,CAD,2024-12-02 13:23:54,purchase,completed
584,1770,383,2382.46,CAD,2024-10-01 05:53:36,purchase,completed
585,5833,32,2700.17,EUR,2024-12-27 18:26:55,purchase,completed
586,5183,490,269.63,GBP,2024-12-26 18:10:48,purchase,completed
587,1688,147,3474.07,EUR,2024-11-12 13:34:28,purchase,completed
588,3369,,4700.24,EUR,2024-07-23 12:09:07,transfer,completed
589,2458,288,3606.57,EUR,2024-09-13 10:25:48,purchase,pending
590,988,525,3135.03,EUR,2024-07-19 23:12:59,purchase,completed
591,2492,372,1225.88,CAD,2024-09-03 20:36:55,purchase,failed
592,1461,44,1559.75,EUR,2024-10-22 01:33:49,purchase,failed
593,242,221,2022.86,EUR,2024-10-29 08:06:43,purchase,completed
594,1996,307,4086.43,EUR,2024-12-04 23:15:13,purchase,completed
595,513,587,270.09,EUR,2024-12-24 20:28:07,refund,completed
596,3224,481,3028.11,EUR,2024-07-10 02:48:30,purchase,failed
597,5958,101,176.28,AUD,2024-11-17 23:09:41,purchase,completed
598,1113,726,1703.92,EUR,2024-12-13 08:34:49,purchase,completed
599,3934,582,2109.73,CAD,2024-09-13 00:46:59,purchase,completed
600,1178,,4669.0,EUR,2024-10-04 21:03:42,transfer,completed
601,658,,1595.61,CAD,2024-12-22 13:44:41,transfer,completed
602,3213,53,4945.39,EUR,2024-12-20 15:05:17,purchase,completed
603,5654,167,4179.63,EUR,2024-06-25 22:27:49,purchase,failed
604,1755,474,483.55,AUD,2024-12-16 16:23:44,purchase,completed
605,3794,200,4271.49,GBP,2023-11-10 05:04:36,purchase,completed
606,4957,2,8.22,CAD,2024-12-24 15:40:00,purchase,completed
607,3593,314,1684.83,EUR,2024-10-31 13:49:10,purchase,completed
608,2378,,1097.85,GBP,2024-12-27 06:00:44,transfer,completed
609,4102,,2118.74,GBP,2024-07-06 01:26:50,transfer,failed
610,4621,554,2073.64,EUR,2024-05-27 23:38:05,purchase,completed
611,2491,617,3551.88,AUD,2024-12-13 20:32:31,purchase,completed
612,64,567,4295.03,CAD,2024-11-11 23:37:09,purchase,completed
613,3857,382,4850.57,CAD,2024-09-09 20:43:13,purchase,completed
614,4024,496,3526.16,EUR,2024-12-15 11:50:54,purchase,completed
615,2657,429,2526.84,AUD,2024-08-29 06:01:58,purchase,completed
616,1230,78,691.48,GBP,2023-06-24 11:29:23,purchase,completed
617,2507,4,3234.69,AUD,2024-11-29 10:23:47,purchase,completed
618,804,,2110.01,EUR,2024-11-17 18:09:42,transfer,completed
619,5388,569,2406.95,EUR,2024-10-31 21:32:03,purchase,completed
620,402,734,2641.36,EUR,2023-10-12 08:20:33,purchase,completed
621,2236,613,3015.41,AUD,2024-12-28 20:29:41,purchase,completed
622,3919,656,1119.99,GBP,2024-10-16 07:42:55,purchase,completed
623,1664,457,4094.87,AUD,2024-10-23 16:12:46,purchase,completed
624,1723,543,749.11,AUD,2024-12-24 23:50:25,purchase,completed
625,3666,552,513.38,EUR,2024-08-01 17:55:46,purchase,pending
626,2856,503,4041.54,GBP,2024-09-09 23:09:15,purchase,completed
627,5824,,1164.99,EUR,2024-12-30 07:30:34,transfer,completed
628,1091,529,1279.0,GBP,2024-12-12 18:38:33,purchase,failed
629,3309,297,883.37,EUR,2024-06-09 21:12:59,purchase,failed
630,5053,737,772.15,GBP,2024-12-31 01:34:25,purchase,completed
631,3555,414,2202.39,EUR,2024-12-23 17:05:57,purchase,completed
632,3640,719,3009.17,EUR,2024-12-31 13:28:42,purchase,completed
633,554,272,4536.99,AUD,2024-12-26 01:22:41,purchase,completed
634,4704,221,3461.06,EUR,2024-12-29 18:14:13,purchase,completed
635,5478,57,3546.22,CAD,2024-12-22 05:16:08,purchase,completed
636,2291,541,2683.19,EUR,2024-10-01 15:12:24,purchase,completed
637,910,309,108.17,CAD,2024-12-26 12:05:13,purchase,completed
638,2985,209,2997.49,CAD,2024-12-29 15:11:16,purchase,completed
639,1208,12,3384.81,CAD,2024-12-20 04:35:59,purchase,completed
640,1857,794,4365.51,EUR,2024-12-04 20:45:44,purchase,completed
641,4743,704,4664.29,AUD,2024-12-22 18:58:32,purchase,completed
642,5713,,3450.74,GBP,2024-10-12 20:51:56,transfer,failed
643,531,479,3738.45,AUD,2024-09-01 19:01:19,purchase,completed
644,4976,330,74.28,CAD,2024-11-22 11:17:14,refund,completed
645,2406,500,2497.84,GBP,2024-11-18 18:25:06,purchase,failed
646,4958,715,2146.97,GBP,2024-09-26 14:09:09,purchase,completed
647,3104,35,679.92,GBP,2024-05-14 04:31:00,purchase,completed
648,491,,3057.89,AUD,2024-12-07 13:51:55,transfer,completed
649,5677,,3459.71,AUD,2024-10-24 22:36:15,transfer,completed
650,887,665,2972.09,CAD,2024-03-23 11:15:55,purchase,completed
651,3563,,188.37,EUR,2024-12-29 02:09:48,transfer,completed
652,53,,4524.39,AUD,2023-08-09 00:25:39,transfer,completed
653,2851,583,1096.0,GBP,2024-09-26 16:56:59,purchase,completed
654,5421,365,4719.33,EUR,2024-01-06 04:55:16,purchase,completed
655,1738,549,4928.06,GBP,2024-10-27 04:06:19,purchase,completed
656,688,383,3280.11,EUR,2024-08-31 19:51:49,purchase,failed
657,3294,,1193.1,EUR,2024-11-26 19:12:13,transfer,completed
658,3555,14,1746.78,EUR,2024-12-30 10:37:58,purchase,completed
659,3567,214,126.3,CAD,2024-12-15 22:04:00,refund,completed
660,522,722,2267.43,GBP,2024-12-28 20:07:04,purchase,completed
661,204,544,662.55,EUR,2024-12-31 02:17:20,purchase,completed
662,4256,,1173.6,AUD,2024-11-20 04:32:36,transfer,completed
663,1533,515,1796.51,EUR,2024-12-31 09:03:23,purchase,completed
664,428,154,3508.77,EUR,2024-10-14 13:03:16,purchase,completed
665,4328,565,340.74,GBP,2023-12-03 13:20:16,purchase,failed
666,2232,439,1766.69,EUR,2024-04-03 19:55:15,purchase,completed
667,569,,3436.98,AUD,2024-12-08 15:41:54,transfer,completed
668,4181,409,4289.65,EUR,2024-09-26 04:14:01,purchase,failed
669,388,317,541.22,AUD,2024-08-27 20:25:55,purchase,completed
670,798,343,264.12,EUR,2023-11-15 21:49:46,purchase,completed
671,3072,369,146.44,EUR,2024-12-24 12:27:53,purchase,completed
672,171,439,1649.82,GBP,2024-12-28 11:41:23,purchase,completed
673,4707,,2918.6,EUR,2023-12-14 15:36:44,transfer,failed
674,2527,581,4216.82,EUR,2024-06-14 08:14:29,purchase,completed
675,1563,795,1938.63,EUR,2024-12-19 23:59:59,purchase,completed
676,4854,279,2485.95,CAD,2024-12-05 00:08:29,purchase,failed
677,2528,83,504.45,EUR,2024-11-21 08:43:41,purchase,completed
678,4759,690,669.16,CAD,2024-07-20 04:27:41,purchase,completed
679,1575,627,4531.31,EUR,2024-09-22 07:54:50,purchase,completed
680,801,787,3976.79,AUD,2024-05-21 11:10:15,purchase,completed
681,3162,454,1822.65,CAD,2024-08-31 20:09:51,purchase,completed
682,4526,675,4792.23,AUD,2024-12-19 13:48:34,purchase,failed
683,334,,2879.26,GBP,2024-02-28 01:45:23,transfer,completed
684,5731,382,4325.93,EUR,2024-12-31 06:34:07,purchase,completed
685,759,705,3731.93,EUR,2024-11-14 08:14:43,purchase,failed
686,3720,493,2271.02,EUR,2024-11-30 03:35:40,purchase,failed
687,5837,110,3995.73,EUR,2024-12-23 08:39:59,purchase,completed
688,4257,117,286.77,CAD,2024-07-08 11:42:48,refund,completed
689,3329,114,2271.27,AUD,2024-12-21 19:42:38,purchase,completed
690,3332,,1955.05,AUD,2024-06-12 13:53:09,transfer,completed
691,2966,650,3425.22,EUR,2024-11-30 10:42:21,purchase,completed
692,4066,361,3091.8,EUR,2024-12-24 13:23:38,purchase,completed
693,5429,136,1165.73,AUD,2024-11-14 08:18:59,purchase,completed
694,838,276,2552.35,CAD,2024-12-31 13:11:11,purchase,completed
695,5294,395,4432.59,AUD,2024-12-23 16:41:25,purchase,completed
696,1915,62,3296.37,GBP,2024-11-07 06:45:21,purchase,completed
697,1645,80,3388.1,AUD,2024-08-31 21:23:05,purchase,completed
698,3531,497,2534.27,CAD,2024-06-18 03:28:57,purchase,completed
699,2434,457,854.88,EUR,2024-02-01 14:53:36,purchase,completed
700,5084,78,3051.14,EUR,2024-12-29 23:07:30,purchase,failed
701,3337,560,1706.28,CAD,2024-08-14 05:56:10,purchase,failed
702,2240,322,3481.39,GBP,2024-09-15 03:13:40,purchase,completed
703,2494,29,4326.41,GBP,2024-10-26 16:28:19,purchase,completed
704,3905,499,2426.04,CAD,2024-10-31 13:21:28,purchase,completed
705,456,297,1313.45,EUR,2024-12-30 03:32:57,purchase,completed
706,708,321,390.56,EUR,2024-12-07 01:38:20,purchase,completed
707,5428,,2569.85,AUD,2024-12-07 09:06:23,transfer,completed
708,2550,,4224.64,EUR,2024-05-20 08:00:04,transfer,completed
709,3699,121,4996.65,CAD,2024-12-05 09:20:13,purchase,completed
710,2864,628,479.04,GBP,2024-10-09 00:06:52,purchase,completed
711,5515,,1754.17,EUR,2024-08-10 12:43:19,transfer,completed
712,1539,742,3095.84,AUD,2024-12-10 13:57:33,purchase,completed
713,588,6,2435.33,EUR,2024-12-29 15:32:04,purchase,completed
714,3948,,509.21,EUR,2024-09-28 03:42:19,transfer,completed
715,809,335,2661.55,EUR,2024-11-23 18:54:44,purchase,completed
716,3985,,2335.53,EUR,2023-09-22 12:35:02,transfer,completed
717,3493,533,2704.85,GBP,2024-12-13 02:24:52,purchase,completed
718,3838,609,3021.1,EUR,2024-06-07 06:41:56,purchase,completed
719,144,257,1702.59,EUR,2024-10-25 09:46:59,purchase,completed
720,5432,731,3618.9,CAD,2024-12-22 12:42:00,purchase,completed
721,5036,237,1055.8,AUD,2024-03-27 16:05:53,purchase,completed
722,4039,468,151.39,EUR,2024-11-24 05:13:50,refund,completed
