settlement_id,transaction_id,settlement_date,currency,settled_amount,processing_fee,status
426,560,2024-11-05 19:35:42,GBP,626.80,9.55,settled
427,561,2024-07-16 17:31:30,CAD,4431.94,67.49,settled
428,562,2025-01-01 10:04:13,GBP,1849.43,47.42,settled
429,563,2025-01-02 17:31:50,AUD,1313.18,20.00,settled
430,564,2024-09-14 07:19:05,CAD,1174.64,17.89,settled
431,566,2024-10-10 04:39:46,GBP,4650.75,70.82,settled
432,568,2024-11-05 07:57:38,CAD,2170.51,33.05,settled
433,569,2024-11-14 15:38:02,EUR,4412.87,67.20,settled
434,570,2024-03-22 18:30:57,CAD,3752.67,57.15,settled
435,573,2024-11-14 16:45:15,EUR,2153.49,32.79,settled
436,575,2024-03-13 22:57:41,AUD,2704.80,41.19,settled
437,576,2024-12-22 20:45:46,CAD,4331.06,65.96,settled
438,579,2024-08-27 00:34:55,CAD,3165.66,81.17,settled
439,581,2024-11-24 19:36:33,EUR,103.77,1.58,settled
440,583,2024-12-04 13:23:54,CAD,469.69,7.15,settled
441,584,2024-10-02 05:53:36,CAD,2346.72,35.74,settled
442,585,2024-12-29 18:26:55,EUR,2659.67,40.50,settled
443,586,2024-12-28 18:10:48,GBP,262.89,6.74,settled
444,587,2024-11-14 13:34:28,EUR,3421.96,52.11,settled
445,589,2024-09-15 10:25:48,EUR,3552.47,54.10,settled
446,590,2024-07-20 23:12:59,EUR,3088.00,47.03,settled
447,593,2024-10-31 08:06:43,EUR,1992.52,30.34,settled
448,594,2024-12-05 23:15:13,EUR,4025.13,61.30,settled
449,595,2024-12-26 20:28:07,EUR,266.04,4.05,settled
450,597,2024-11-19 23:09:41,AUD,173.64,2.64,settled
451,598,2024-12-14 08:34:49,EUR,1678.36,25.56,settled
452,599,2024-09-15 00:46:59,CAD,2078.08,31.65,settled
453,602,2024-12-21 15:05:17,EUR,4871.21,74.18,settled
454,604,2024-12-18 16:23:44,AUD,471.46,12.09,settled
455,605,2023-11-12 05:04:36,GBP,4207.42,64.07,settled
456,606,2024-12-25 15:40:00,CAD,8.10,0.12,settled
457,607,2024-11-14 09:52:28,EUR,1659.56,25.27,settled
458,610,2024-05-28 23:38:05,EUR,2042.54,31.10,settled
459,611,2024-12-15 20:32:31,AUD,3498.60,53.28,settled
460,612,2024-11-12 23:37:09,CAD,4230.60,64.43,settled
461,613,2024-09-11 20:43:13,CAD,4777.81,72.76,settled
462,614,2024-12-18 11:50:54,EUR,3438.01,88.15,settled
463,615,2024-08-31 06:01:58,AUD,2488.94,37.90,settled
464,616,2023-06-26 11:29:23,GBP,674.19,17.29,settled
465,617,2024-12-01 10:23:47,AUD,3186.17,48.52,settled
466,619,2024-11-02 21:32:03,EUR,2370.85,36.10,settled
467,620,2024-09-18 15:42:18,EUR,2601.74,39.62,settled
468,621,2024-12-30 20:29:41,AUD,2970.18,45.23,settled
469,622,2024-10-17 07:42:55,GBP,1103.19,16.80,settled
470,623,2024-10-25 16:12:46,AUD,4033.45,61.42,settled
471,624,2024-12-25 23:50:25,AUD,737.87,11.24,settled
472,625,2024-08-03 17:55:46,EUR,500.55,12.83,settled
473,626,2024-09-10 23:09:15,GBP,3980.92,60.62,settled
474,630,2025-01-01 01:34:25,GBP,752.85,19.30,settled
475,631,2024-12-25 17:05:57,EUR,2178.16,24.23,settled
476,632,2025-01-01 13:28:42,EUR,2964.03,45.14,settled
477,633,2024-12-28 01:22:41,AUD,4468.94,68.05,settled
478,634,2024-12-30 18:14:13,EUR,3409.14,51.92,settled
479,635,2024-12-24 05:16:08,CAD,3493.03,53.19,settled
480,636,2024-09-18 16:49:31,EUR,2642.94,40.25,settled
481,637,2024-12-28 12:05:13,CAD,106.55,1.62,settled
482,639,2024-12-22 04:35:59,CAD,3334.04,50.77,settled
483,640,2024-12-05 20:45:44,EUR,4300.03,65.48,settled
484,641,2024-12-24 18:58:32,AUD,4594.33,69.96,settled
485,643,2024-09-03 19:01:19,AUD,3682.37,56.08,settled
486,644,2024-11-23 11:17:14,CAD,73.17,1.11,settled
487,646,2024-09-27 14:09:09,GBP,2114.77,32.20,settled
488,647,2024-10-13 09:56:44,GBP,669.72,10.20,delayed
489,653,2024-09-28 16:56:59,GBP,1079.56,16.44,settled
490,654,2024-01-07 04:55:16,EUR,4648.54,70.79,settled
491,655,2024-10-29 04:06:19,GBP,4854.14,73.92,settled
492,658,2024-12-31 10:37:58,EUR,1720.58,26.20,settled
493,659,2024-12-17 22:04:00,CAD,124.41,1.89,settled
494,660,2024-12-29 20:07:04,GBP,2233.42,34.01,settled
495,661,2025-01-02 02:17:20,EUR,652.61,9.94,settled
496,663,2025-01-02 09:03:23,EUR,1769.56,26.95,settled
497,664,2024-10-15 13:03:16,EUR,3456.14,52.63,settled
498,666,2024-04-04 19:55:15,EUR,1740.19,26.50,settled
499,669,2024-08-29 20:25:55,AUD,533.10,8.12,settled
500,670,2023-11-16 21:49:46,EUR,260.16,3.96,settled
501,671,2024-11-15 10:59:41,EUR,142.78,3.66,settled
502,672,2024-12-29 11:41:23,GBP,1625.07,24.75,settled
503,674,2024-06-15 08:14:29,EUR,4153.57,63.25,settled
504,675,2024-12-21 23:59:59,EUR,1909.55,29.08,settled
505,677,2024-11-23 08:43:41,EUR,496.88,7.57,settled
506,678,2024-07-21 04:27:41,CAD,659.12,10.04,settled
507,679,2024-11-14 11:06:54,EUR,4463.34,67.97,settled
508,680,2024-05-22 11:10:15,AUD,3917.14,59.65,settled
509,681,2024-09-02 20:09:51,CAD,1749.74,72.91,settled
510,684,2025-01-01 06:34:07,EUR,4261.04,64.89,settled
511,687,2024-12-25 08:39:59,EUR,3935.79,59.94,settled
512,688,2024-07-09 11:42:48,CAD,282.47,4.30,settled
513,689,2024-12-23 19:42:38,AUD,2237.20,34.07,settled
514,691,2024-12-02 10:42:21,EUR,3339.59,85.63,settled
515,692,2024-12-25 13:23:38,EUR,3045.42,46.38,settled
516,693,2024-11-16 08:18:59,AUD,1148.24,17.49,settled
517,694,2025-01-02 13:11:11,CAD,2488.54,63.81,settled
518,695,2024-12-25 16:41:25,AUD,4366.10,66.49,settled
519,696,2024-11-08 06:45:21,GBP,3246.92,49.45,settled
520,697,2024-09-02 21:23:05,AUD,3337.28,50.82,settled
521,698,2024-06-19 03:28:57,CAD,2496.26,38.01,settled
522,699,2024-02-03 14:53:36,EUR,842.06,12.82,settled
523,702,2024-09-16 03:13:40,GBP,3429.17,52.22,settled
524,703,2024-10-28 16:28:19,GBP,4261.51,64.90,settled
525,704,2024-11-01 13:21:28,CAD,2389.65,36.39,settled
526,705,2025-01-01 03:32:57,EUR,1293.75,19.70,settled
527,706,2024-12-08 01:38:20,EUR,384.70,5.86,settled
528,709,2024-12-07 09:20:13,CAD,4921.70,74.95,settled
529,710,2024-10-10 00:06:52,GBP,471.85,7.19,settled
530,712,2024-12-11 13:57:33,AUD,3049.40,46.44,settled
531,713,2024-12-31 15:32:04,EUR,2398.80,36.53,settled
532,715,2024-11-14 12:13:07,EUR,2621.63,39.92,settled
533,717,2024-12-15 02:24:52,GBP,2664.28,40.57,settled
534,718,2024-06-08 06:41:56,EUR,2975.78,45.32,settled
535,719,2024-10-27 09:46:59,EUR,1677.05,25.54,settled
536,720,2024-12-23 12:42:00,CAD,3564.62,54.28,settled
537,721,2024-03-29 16:05:53,AUD,1013.57,42.23,settled
538,722,2024-11-25 05:13:50,EUR,149.12,2.27,settled
539,723,2024-10-29 01:16:53,EUR,1900.86,28.95,settled
540,724,2023-01-05 08:29:14,EUR,4153.67,63.25,settled
541,725,2025-01-01 08:37:13,GBP,1694.73,25.81,settled
542,726,2024-12-13 21:42:22,CAD,237.67,6.09,settled
543,727,2024-08-11 13:03:40,EUR,3521.73,53.63,settled
544,728,2024-12-12 02:16:41,EUR,3443.94,52.45,settled
545,729,2024-10-08 02:50:04,EUR,3453.73,52.59,settled
546,731,2025-01-02 05:27:02,GBP,2660.04,40.51,settled
547,732,2024-11-13 13:20:20,EUR,4148.46,106.37,settled
548,733,2024-11-20 11:56:57,AUD,2769.72,42.18,settled
549,735,2024-12-23 14:22:25,AUD,800.62,12.19,settled
550,736,2024-12-20 13:12:34,EUR,2009.20,30.60,settled
551,737,2024-07-31 06:05:47,EUR,629.39,9.58,settled
552,738,2024-12-18 15:22:50,AUD,3350.71,51.03,settled
553,739,2024-11-14 14:27:33,EUR,1421.67,21.65,settled
554,740,2024-12-04 14:18:36,GBP,3096.74,47.16,settled
555,741,2024-02-13 17:44:08,AUD,4273.03,65.07,settled
556,744,2024-04-24 17:46:36,EUR,3619.48,55.12,settled
557,745,2024-11-09 03:22:30,GBP,4390.57,66.86,settled
558,746,2024-12-29 02:02:51,GBP,800.32,12.19,settled
559,749,2024-11-14 15:34:46,EUR,629.36,9.58,settled
560,750,2024-12-20 15:06:21,GBP,1569.67,40.25,settled
561,751,2023-10-26 17:55:28,AUD,3887.22,161.97,settled
562,752,2024-12-26 05:27:34,AUD,1455.94,37.33,settled
563,753,2024-12-16 06:12:45,EUR,1906.06,29.03,settled
564,755,2024-10-19 10:21:08,GBP,2214.13,56.77,settled
565,756,2024-12-23 15:27:40,EUR,1876.81,28.58,settled
566,758,2024-11-23 17:27:32,AUD,2953.96,44.98,settled
567,759,2024-12-14 15:36:25,CAD,2789.02,42.47,settled
568,761,2024-10-30 08:24:07,EUR,412.00,6.27,settled
569,764,2024-12-29 15:02:08,EUR,2977.73,45.35,settled
570,766,2024-07-17 02:05:24,AUD,293.33,4.47,settled
571,767,2024-03-19 02:19:44,CAD,1008.66,25.86,settled
572,768,2024-11-06 10:22:28,EUR,2439.70,37.15,settled
573,769,2024-12-20 01:42:49,GBP,2823.78,43.00,settled
574,770,2024-02-26 18:48:21,GBP,2223.51,33.86,settled
575,774,2024-07-28 17:02:43,AUD,2799.87,71.79,settled
576,775,2025-01-02 03:20:07,GBP,3670.14,55.89,settled
577,776,2024-11-22 01:35:22,EUR,3432.46,88.01,settled
578,778,2024-10-25 14:08:20,AUD,3408.85,51.91,settled
579,779,2024-07-28 23:55:11,AUD,2953.93,44.98,settled
580,780,2024-04-23 04:16:01,AUD,2234.28,34.02,settled
581,782,2024-12-11 20:11:28,EUR,2478.33,37.74,settled
582,785,2024-12-26 00:10:00,EUR,2890.98,44.03,settled
583,786,2024-11-30 11:55:58,CAD,1567.59,23.87,settled
584,788,2024-11-13 16:41:59,EUR,254.24,3.87,settled
585,789,2024-12-17 15:58:22,AUD,3785.80,57.65,settled
586,790,2024-12-05 04:02:43,EUR,1183.37,18.02,settled
587,791,2025-01-02 05:21:24,GBP,1338.39,20.38,settled
588,792,2024-11-13 09:48:12,EUR,2930.02,44.62,settled
589,793,2024-12-02 17:48:50,CAD,695.35,10.59,settled
590,794,2024-03-22 06:41:41,GBP,4647.92,70.78,settled
591,795,2024-08-09 02:22:52,GBP,966.02,14.71,settled
592,796,2024-06-27 15:05:13,AUD,4342.33,66.13,settled
593,797,2024-11-14 10:55:25,EUR,2537.03,38.64,settled
594,798,2024-05-27 10:43:13,AUD,196.68,3.00,settled
595,799,2024-10-19 19:36:13,EUR,4180.73,63.67,settled
596,802,2024-11-15 01:09:19,GBP,1287.58,19.61,settled
597,803,2024-02-25 14:56:21,AUD,970.16,14.77,settled
598,804,2024-07-05 20:17:36,AUD,4263.49,64.93,settled
599,805,2024-09-01 19:40:25,EUR,4601.69,70.08,settled
600,809,2024-11-14 11:02:38,EUR,1145.64,17.45,settled
601,815,2024-09-30 16:56:11,AUD,138.13,2.10,settled
602,816,2024-06-25 09:49:05,GBP,4499.57,68.52,settled
603,817,2024-12-30 11:39:10,GBP,779.10,11.86,settled
604,818,2024-12-24 19:02:58,EUR,3940.65,43.83,settled
605,819,2024-07-16 09:47:47,AUD,4706.90,71.68,settled
606,820,2024-12-19 02:11:03,AUD,121.71,1.85,settled
607,822,2024-10-17 14:09:09,CAD,961.16,24.65,settled
608,823,2024-09-19 09:56:44,EUR,2664.59,40.58,settled
609,824,2024-10-24 22:07:15,AUD,2869.53,43.70,settled
610,825,2024-12-23 07:34:52,GBP,775.70,11.81,settled
611,826,2024-09-10 14:34:52,GBP,38.85,0.59,settled
612,827,2024-12-31 04:37:49,EUR,4175.79,63.59,settled
613,828,2024-08-09 08:43:16,CAD,1669.28,25.42,settled
614,829,2024-10-26 04:52:01,AUD,1509.11,38.70,settled
615,830,2024-12-23 09:51:36,EUR,2894.37,44.08,settled
616,831,2024-10-25 05:53:37,GBP,1017.14,26.08,settled
617,832,2024-04-29 07:59:41,AUD,4923.41,74.98,settled
618,834,2024-12-28 07:57:12,EUR,4779.40,199.14,settled
619,835,2024-11-27 03:52:53,EUR,2879.56,73.83,settled
620,836,2024-04-23 03:50:50,EUR,2016.68,30.71,settled
621,837,2024-11-29 21:26:51,CAD,2559.63,38.98,settled
622,838,2024-03-08 20:41:27,AUD,2492.23,37.95,settled
623,839,2023-12-03 15:45:42,EUR,1197.02,18.23,settled
624,841,2025-01-01 06:33:22,GBP,1154.53,17.58,settled
625,842,2024-12-17 13:18:50,EUR,2136.66,32.54,settled
626,846,2024-08-25 09:24:02,EUR,3672.05,55.92,settled
627,847,2024-12-13 18:25:32,CAD,73.60,1.12,settled
628,848,2024-12-24 07:51:05,CAD,1966.21,29.94,settled
629,849,2024-10-13 04:28:06,EUR,887.66,13.52,settled
630,850,2024-12-18 17:17:55,GBP,3346.56,85.81,settled
631,851,2025-01-02 02:54:39,EUR,1131.28,17.23,settled
632,852,2024-12-10 22:16:30,EUR,1146.28,17.46,settled
633,854,2024-08-25 16:11:19,EUR,4051.33,103.88,settled
634,855,2024-09-17 08:48:18,EUR,2287.91,34.84,settled
635,856,2024-10-17 10:36:26,AUD,4590.42,69.90,settled
636,857,2023-05-12 18:28:26,EUR,3000.01,45.69,settled
637,858,2024-12-18 02:12:40,GBP,216.57,3.30,settled
638,859,2024-10-30 02:30:00,CAD,1910.27,29.09,settled
639,860,2024-06-02 13:19:50,CAD,4490.06,68.38,settled
640,861,2024-11-18 16:31:08,CAD,2577.53,39.25,settled
641,862,2024-09-25 03:34:24,EUR,688.80,10.49,settled
642,863,2024-10-26 14:10:05,EUR,3895.29,59.32,settled
643,864,2025-01-01 20:25:09,AUD,367.24,5.59,settled
644,865,2024-02-28 18:43:58,AUD,2350.07,35.79,settled
645,866,2024-01-31 19:01:04,AUD,3949.38,60.14,settled
646,867,2024-11-24 07:52:28,AUD,2687.26,40.92,settled
647,869,2024-11-14 12:09:51,EUR,3417.45,52.04,settled
648,870,2024-12-29 10:24:22,CAD,1371.15,20.88,settled
649,872,2024-09-18 10:03:57,EUR,2572.84,39.18,settled
650,873,2023-09-20 20:33:49,AUD,1809.19,27.55,settled
651,874,2024-07-22 05:51:56,EUR,3553.36,54.11,settled
652,875,2024-11-26 13:05:22,GBP,4509.72,68.68,settled
653,876,2024-11-13 13:16:04,EUR,233.26,3.55,settled
654,879,2024-04-23 17:23:13,AUD,3403.18,51.83,settled
655,880,2024-12-19 18:00:17,EUR,37.21,0.57,settled
656,881,2024-05-25 17:19:53,GBP,2794.12,42.55,settled
657,882,2024-03-31 01:56:21,GBP,2.97,0.05,settled
658,883,2024-05-20 15:02:43,GBP,229.67,3.50,settled
659,884,2024-11-15 21:58:29,AUD,35.14,0.54,settled
660,885,2024-11-23 02:49:38,AUD,2543.44,38.73,settled
661,886,2024-12-30 08:33:48,GBP,656.29,9.99,settled
662,887,2024-07-31 13:44:12,AUD,3308.78,50.39,settled
663,888,2024-12-17 22:29:20,EUR,3525.88,53.69,settled
664,889,2024-12-20 21:50:11,AUD,489.79,7.46,settled
665,891,2024-07-04 03:44:08,EUR,3915.21,59.62,settled
666,892,2024-04-16 10:02:20,EUR,2118.09,32.26,settled
667,898,2024-12-30 09:24:11,EUR,2155.07,32.82,settled
668,899,2024-07-04 05:13:26,EUR,4509.82,68.68,settled
669,900,2024-10-16 18:00:15,EUR,1462.02,22.26,settled
670,901,2024-04-30 07:48:11,EUR,278.55,4.24,settled
671,902,2024-10-30 09:38:24,EUR,2399.85,36.55,settled
672,903,2024-11-05 22:55:46,GBP,2813.27,42.84,settled
673,904,2024-12-28 16:54:51,GBP,120.22,1.83,settled
674,905,2024-03-09 19:36:23,EUR,196.14,2.99,settled
675,906,2024-03-20 23:10:20,EUR,655.85,9.99,settled
676,907,2024-11-12 18:44:21,GBP,1840.70,28.03,settled
677,908,2024-10-08 09:17:04,CAD,1883.12,28.68,settled
678,909,2024-12-27 05:31:23,EUR,108.04,1.65,settled
679,911,2024-11-24 14:01:07,AUD,2331.29,59.78,settled
680,912,2024-08-22 05:00:42,AUD,263.84,4.02,settled
681,913,2024-06-09 04:14:41,EUR,4514.21,68.74,settled
682,914,2024-09-22 08:59:24,AUD,1602.21,24.40,settled
683,915,2024-09-23 19:32:35,GBP,3586.46,54.62,settled
684,917,2024-12-03 23:28:35,GBP,1806.56,27.51,settled
685,918,2024-11-18 08:08:28,EUR,1901.26,28.95,settled
686,919,2024-10-13 10:03:57,GBP,3285.43,50.03,delayed
687,920,2025-01-01 07:16:40,CAD,335.62,5.11,settled
688,921,2024-12-25 15:28:19,GBP,3829.68,58.32,settled
689,924,2024-11-30 16:50:33,EUR,3288.34,50.08,settled
690,925,2024-12-09 10:30:34,GBP,4718.57,120.99,settled
691,926,2024-10-29 12:13:16,CAD,457.16,6.96,settled
692,928,2023-11-25 20:39:32,CAD,3040.06,77.95,settled
693,929,2024-03-11 21:32:27,CAD,4534.65,69.06,settled
694,930,2024-12-27 03:31:00,CAD,1724.08,26.25,settled
695,931,2024-10-18 01:06:57,CAD,112.32,1.71,settled
696,932,2024-08-31 09:04:47,EUR,4712.31,71.76,settled
697,933,2024-07-19 22:31:35,CAD,4529.03,68.97,settled
698,934,2024-10-26 04:00:52,AUD,3543.87,39.42,settled
699,935,2023-08-22 16:03:03,GBP,1369.97,20.86,settled
700,937,2024-08-22 21:31:15,GBP,1067.50,16.26,settled
701,939,2024-12-02 13:24:37,EUR,184.27,4.72,settled
702,940,2024-11-07 20:00:33,CAD,2541.52,38.70,settled
703,942,2024-05-09 15:06:57,EUR,263.60,4.01,settled
704,943,2024-01-10 19:33:17,EUR,4691.78,195.49,settled
705,944,2023-03-29 12:25:59,EUR,91.20,1.39,settled
706,946,2024-10-03 18:37:35,AUD,1320.20,20.10,settled
707,947,2024-04-02 04:46:33,EUR,3385.42,51.55,settled
708,948,2024-12-20 09:37:15,EUR,2900.70,44.17,settled
709,950,2024-09-18 11:10:10,EUR,2446.68,101.95,settled
710,951,2024-12-11 22:24:42,CAD,2406.64,36.65,settled
711,952,2024-10-14 11:10:10,GBP,3660.89,93.87,delayed
712,953,2025-01-02 13:01:30,EUR,4296.54,65.43,settled
713,955,2024-12-25 07:04:49,AUD,691.96,10.54,settled
714,956,2024-12-20 11:51:16,GBP,2141.30,32.61,settled
715,957,2023-09-29 19:27:56,GBP,3662.66,55.78,settled
716,958,2024-10-14 13:34:09,AUD,459.78,7.00,settled
717,960,2025-01-01 22:13:01,GBP,1316.86,20.05,settled
718,961,2024-09-09 00:42:26,EUR,2252.58,34.30,settled
719,962,2024-12-28 23:46:41,EUR,249.49,3.80,settled
720,963,2024-12-11 10:19:47,CAD,99.61,1.52,settled
721,964,2024-03-25 03:14:53,EUR,3380.45,86.68,settled
722,965,2024-12-21 15:13:07,CAD,1470.71,22.40,settled
723,966,2024-05-31 19:46:51,EUR,2745.48,114.40,settled
724,967,2024-10-14 12:17:23,GBP,3936.53,100.94,delayed
725,968,2024-12-19 11:35:43,AUD,2345.96,35.73,settled
726,969,2024-01-02 22:51:30,EUR,2418.07,36.82,settled
727,970,2024-03-19 09:11:07,EUR,1159.76,17.66,settled
728,971,2024-12-24 18:31:02,EUR,1866.00,28.42,settled
729,972,2024-12-30 22:39:00,CAD,3106.59,47.31,settled
730,974,2024-12-28 10:50:01,AUD,4245.69,64.66,settled
731,976,2024-07-13 01:22:15,AUD,210.33,3.20,settled
732,977,2024-06-04 12:49:03,GBP,150.28,2.29,settled
733,978,2024-08-22 03:53:54,EUR,1394.99,35.77,settled
734,980,2024-10-18 06:36:02,EUR,1597.33,24.32,settled
735,981,2024-07-11 20:46:32,AUD,2094.89,53.72,settled
736,982,2024-12-14 03:27:01,GBP,262.96,4.00,settled
737,984,2024-12-23 21:22:09,EUR,270.77,4.12,settled
738,985,2024-10-29 08:49:49,GBP,2124.57,32.35,settled
739,986,2024-11-30 12:29:25,GBP,3605.53,54.91,settled
740,988,2024-12-04 06:48:28,CAD,2515.09,38.30,settled
741,989,2024-07-15 15:15:32,EUR,283.54,4.32,settled
742,990,2024-12-31 22:14:14,AUD,3795.46,57.80,settled
743,991,2024-06-01 06:46:15,AUD,570.24,8.68,settled
744,992,2024-11-09 12:23:29,CAD,4918.55,74.90,settled
745,993,2023-06-15 01:01:56,AUD,4198.46,63.94,settled
746,994,2024-10-14 20:46:17,AUD,1176.51,17.92,settled
747,997,2024-02-24 20:01:32,AUD,3803.92,57.93,settled
748,999,2024-11-14 14:23:17,EUR,1353.19,20.61,settled
749,1000,2024-04-15 00:06:42,EUR,421.55,17.56,settled
750,1001,2025-01-02 21:19:54,EUR,872.37,13.28,settled
751,1002,2024-02-17 10:29:02,AUD,1230.04,18.73,settled
752,1003,2024-12-12 01:04:03,AUD,1978.61,30.13,settled
753,1004,2024-12-26 02:11:30,GBP,3088.45,47.03,settled
754,1005,2024-04-06 13:44:01,GBP,1481.53,22.56,settled
755,1006,2024-12-23 23:55:35,CAD,911.79,23.38,settled
756,1007,2024-09-05 17:51:15,AUD,111.09,1.69,settled
757,1008,2024-04-16 22:24:12,GBP,2819.40,72.29,settled
758,1009,2024-12-22 18:06:33,EUR,3247.22,49.45,settled
759,1011,2024-12-18 21:43:10,GBP,3961.29,84.97,settled
760,1012,2024-12-20 10:49:21,CAD,269.20,4.10,settled
761,1013,2024-12-24 01:42:44,CAD,2266.10,34.51,settled
762,1014,2024-12-30 23:18:39,AUD,2497.25,38.03,settled
763,1015,2024-05-07 17:58:34,AUD,4401.35,67.03,settled
764,1016,2024-10-16 13:24:36,GBP,2429.63,101.23,delayed
765,1018,2024-11-30 02:24:42,GBP,2226.24,33.90,settled
766,1019,2024-09-20 13:04:31,EUR,1531.88,23.33,settled
767,1020,2024-07-09 15:40:39,EUR,3146.62,47.92,settled
768,1021,2023-06-27 00:56:52,GBP,284.02,11.83,settled
769,1023,2024-12-02 18:10:06,GBP,1732.35,44.42,settled
770,1024,2024-12-24 18:09:29,CAD,1313.57,20.00,settled
771,1025,2024-11-12 13:18:20,EUR,3602.57,54.86,settled
772,1026,2024-10-13 14:31:49,GBP,3129.04,47.65,delayed
773,1027,2025-01-01 12:21:39,AUD,2400.89,36.56,settled
774,1028,2024-10-13 15:38:02,GBP,585.46,8.92,delayed
775,1029,2024-03-21 16:50:14,GBP,4373.52,66.60,settled
776,1030,2024-10-09 13:07:36,AUD,3956.36,60.25,settled
777,1031,2022-11-10 04:24:25,CAD,2858.25,43.53,settled
778,1035,2024-01-20 15:27:30,GBP,3862.63,99.04,settled
779,1036,2024-11-23 04:12:41,EUR,3600.44,54.83,settled
780,1037,2024-10-26 21:46:11,EUR,2138.02,32.56,settled
781,1040,2024-11-08 02:15:13,AUD,2531.71,38.55,settled
782,1041,2024-12-22 05:51:40,AUD,4841.96,73.74,settled
783,1042,2024-12-22 18:42:52,AUD,3703.04,56.39,settled
784,1043,2024-12-23 06:03:32,EUR,2453.97,37.37,settled
785,1044,2024-11-23 23:37:46,EUR,3311.43,50.43,settled
786,1045,2024-11-14 15:30:30,EUR,1703.69,25.94,settled
787,1046,2024-11-02 19:05:36,CAD,264.38,4.03,settled
788,1047,2024-11-17 22:28:48,EUR,3798.82,57.85,settled
789,1048,2024-10-28 10:53:37,CAD,995.83,15.17,settled
790,1049,2024-09-06 19:16:06,GBP,3108.73,47.34,settled
791,1050,2024-12-14 05:17:00,AUD,808.29,12.31,settled
792,1051,2023-07-18 22:15:09,EUR,259.05,3.94,settled
793,1052,2023-05-03 02:43:55,AUD,2291.11,34.89,settled
794,1053,2024-12-28 10:45:39,CAD,782.42,11.91,settled
795,1055,2024-12-27 20:25:02,EUR,1543.09,23.50,settled
796,1056,2024-11-13 16:37:43,EUR,1172.51,17.86,settled
797,1057,2024-10-10 02:17:26,EUR,110.75,1.69,settled
798,1058,2024-08-23 06:59:21,CAD,2044.59,31.14,settled
799,1059,2024-09-19 12:17:23,EUR,116.73,1.78,settled
800,1060,2024-12-13 16:26:45,CAD,1639.57,24.97,settled
801,1062,2025-01-01 02:26:23,GBP,2271.10,34.59,settled
802,1063,2024-03-28 19:27:54,EUR,202.13,3.08,settled
803,1065,2024-12-20 13:17:49,GBP,4000.24,102.57,settled
804,1066,2024-08-09 00:42:16,CAD,3619.50,55.12,settled
805,1068,2024-12-22 23:25:23,GBP,713.89,10.87,settled
806,1071,2024-10-13 16:45:15,GBP,469.09,7.14,delayed
807,1073,2024-12-23 10:37:14,GBP,2110.90,32.15,settled
808,1074,2023-10-28 22:55:58,AUD,1444.11,21.99,settled
809,1076,2023-08-24 07:48:34,AUD,4488.84,68.36,settled
810,1077,2024-12-05 08:23:07,AUD,440.61,6.71,settled
811,1078,2024-12-01 00:31:39,GBP,142.17,2.17,settled
812,1079,2024-12-06 07:45:20,EUR,3603.66,54.88,settled
813,1080,2024-09-02 07:22:27,EUR,2649.57,67.94,settled
814,1081,2024-12-09 09:22:44,CAD,229.08,3.49,settled
815,1082,2024-12-29 02:48:53,EUR,2113.92,32.19,settled
816,1083,2024-06-24 17:11:04,EUR,1415.54,36.30,settled
817,1084,2024-12-27 03:25:12,GBP,2404.93,36.62,settled
818,1085,2024-11-06 09:41:55,EUR,3147.49,47.93,settled
819,1087,2024-11-19 14:55:35,AUD,2524.27,38.44,settled
820,1089,2024-12-26 09:44:05,EUR,2181.24,33.22,settled
821,1090,2024-04-03 02:00:22,EUR,3288.90,50.08,settled
822,1091,2024-10-29 05:48:22,AUD,1215.85,18.52,settled
823,1093,2024-12-10 04:45:34,GBP,3862.31,58.82,settled
824,1094,2024-12-17 00:58:27,GBP,3899.35,59.38,settled
825,1095,2024-08-20 05:11:01,GBP,4101.43,62.46,settled
826,1096,2024-11-13 09:44:56,EUR,813.52,12.39,settled
827,1097,2024-12-05 13:07:22,GBP,4292.27,65.36,settled
828,1098,2024-06-17 00:20:48,GBP,3586.36,54.61,settled
829,1099,2025-01-02 16:11:01,AUD,2473.97,37.67,settled
830,1100,2024-09-10 05:10:02,EUR,1738.16,44.57,settled
831,1101,2024-09-07 22:51:37,CAD,963.78,14.68,settled
832,1102,2024-12-19 18:08:37,AUD,4123.78,105.74,settled
833,1103,2024-09-09 02:01:00,CAD,834.99,12.72,settled
834,1104,2024-12-25 14:36:50,EUR,4433.86,67.52,settled
835,1105,2025-01-02 08:59:13,CAD,1143.52,17.41,settled
836,1106,2024-12-03 17:00:54,GBP,3161.40,48.14,settled
837,1107,2024-12-05 17:06:31,AUD,243.36,3.71,settled
838,1108,2024-06-30 09:24:00,AUD,3921.48,59.72,settled
839,1109,2023-11-15 21:03:34,GBP,415.90,6.33,settled
840,1111,2024-12-27 14:44:18,EUR,507.18,7.72,settled
841,1112,2024-08-16 01:15:25,EUR,3459.45,144.14,settled
